ticker,et,ts,spot,day_hi,day_lo,range_sofar,pos_in_range,or_hi,or_lo,prior_close,prior_high,prior_low,king,king_sign,king_side,king_share
SPXW,10:24,2026-07-07T14:24:00.000Z,7495.34,7537.43,7494.57,42.86,0.0180,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1007
SPXW,10:25,2026-07-07T14:25:00.000Z,7492.29,7537.43,7492.29,45.14,0.0000,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1041
SPXW,10:26,2026-07-07T14:26:00.000Z,7488.85,7537.43,7488.85,48.58,0.0000,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.119
SPXW,10:27,2026-07-07T14:27:00.000Z,7486.96,7537.43,7486.96,50.47,0.0000,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1241
SPXW,10:28,2026-07-07T14:28:00.000Z,7491.14,7537.43,7486.96,50.47,0.0828,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1173
SPXW,10:29,2026-07-07T14:29:00.000Z,7491.48,7537.43,7486.96,50.47,0.0896,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1155
SPXW,10:30,2026-07-07T14:30:00.000Z,7493.00,7537.43,7486.96,50.47,0.1197,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1172
SPXW,10:31,2026-07-07T14:31:00.000Z,7494.37,7537.43,7486.96,50.47,0.1468,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1172
SPXW,10:32,2026-07-07T14:32:00.000Z,7493.34,7537.43,7486.96,50.47,0.1264,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1171
SPXW,10:33,2026-07-07T14:33:00.000Z,7492.42,7537.43,7486.96,50.47,0.1082,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1147
SPXW,10:34,2026-07-07T14:34:00.000Z,7493.26,7537.43,7486.96,50.47,0.1248,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.112
SPXW,10:35,2026-07-07T14:35:00.000Z,7489.78,7537.43,7486.96,50.47,0.0559,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1199
SPXW,10:36,2026-07-07T14:36:00.000Z,7486.38,7537.43,7486.38,51.05,0.0000,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1208
SPXW,10:37,2026-07-07T14:37:00.000Z,7490.75,7537.43,7486.38,51.05,0.0856,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1191
SPXW,10:38,2026-07-07T14:38:00.000Z,7488.61,7537.43,7486.38,51.05,0.0437,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1212
SPXW,10:39,2026-07-07T14:39:00.000Z,7487.41,7537.43,7486.38,51.05,0.0202,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1194
SPXW,10:40,2026-07-07T14:40:00.000Z,7485.74,7537.43,7485.74,51.69,0.0000,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1226
SPXW,10:41,2026-07-07T14:41:00.000Z,7484.79,7537.43,7484.79,52.64,0.0000,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1222
SPXW,10:42,2026-07-07T14:42:00.000Z,7481.73,7537.43,7481.73,55.70,0.0000,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1275
SPXW,10:43,2026-07-07T14:43:00.000Z,7483.85,7537.43,7481.73,55.70,0.0381,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1305
SPXW,10:44,2026-07-07T14:44:00.000Z,7484.10,7537.43,7481.73,55.70,0.0425,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1299
SPXW,10:45,2026-07-07T14:45:00.000Z,7483.41,7537.43,7481.73,55.70,0.0302,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1351
SPXW,10:46,2026-07-07T14:46:00.000Z,7485.37,7537.43,7481.73,55.70,0.0654,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1253
SPXW,10:47,2026-07-07T14:47:00.000Z,7488.72,7537.43,7481.73,55.70,0.1255,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1214
SPXW,10:48,2026-07-07T14:48:00.000Z,7489.85,7537.43,7481.73,55.70,0.1458,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1131
SPXW,10:49,2026-07-07T14:49:00.000Z,7486.60,7537.43,7481.73,55.70,0.0874,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1201
SPXW,10:50,2026-07-07T14:50:00.000Z,7487.70,7537.43,7481.73,55.70,0.1072,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1166
SPXW,10:51,2026-07-07T14:51:00.000Z,7488.38,7537.43,7481.73,55.70,0.1194,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1163
SPXW,10:52,2026-07-07T14:52:00.000Z,7490.15,7537.43,7481.73,55.70,0.1512,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1157
SPXW,10:53,2026-07-07T14:53:00.000Z,7492.86,7537.43,7481.73,55.70,0.1998,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1072
SPXW,10:54,2026-07-07T14:54:00.000Z,7492.82,7537.43,7481.73,55.70,0.1991,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1054
SPXW,10:55,2026-07-07T14:55:00.000Z,7492.22,7537.43,7481.73,55.70,0.1883,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1061
SPXW,10:56,2026-07-07T14:56:00.000Z,7493.67,7537.43,7481.73,55.70,0.2144,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.105
SPXW,10:57,2026-07-07T14:57:00.000Z,7492.32,7537.43,7481.73,55.70,0.1901,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.108
SPXW,10:58,2026-07-07T14:58:00.000Z,7493.34,7537.43,7481.73,55.70,0.2084,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1083
SPXW,10:59,2026-07-07T14:59:00.000Z,7492.61,7537.43,7481.73,55.70,0.1953,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1088
SPXW,11:00,2026-07-07T15:00:00.000Z,7490.99,7537.43,7481.73,55.70,0.1662,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1078
SPXW,11:01,2026-07-07T15:01:00.000Z,7488.56,7537.43,7481.73,55.70,0.1226,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1129
SPXW,11:02,2026-07-07T15:02:00.000Z,7488.17,7537.43,7481.73,55.70,0.1156,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1147
SPXW,11:03,2026-07-07T15:03:00.000Z,7489.00,7537.43,7481.73,55.70,0.1305,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1137
SPXW,11:04,2026-07-07T15:04:00.000Z,7490.40,7537.43,7481.73,55.70,0.1557,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1099
SPXW,11:05,2026-07-07T15:05:00.000Z,7489.35,7537.43,7481.73,55.70,0.1368,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1118
SPXW,11:06,2026-07-07T15:06:00.000Z,7489.33,7537.43,7481.73,55.70,0.1364,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1118
SPXW,11:07,2026-07-07T15:07:00.000Z,7490.86,7537.43,7481.73,55.70,0.1639,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1073
SPXW,11:08,2026-07-07T15:08:00.000Z,7490.63,7537.43,7481.73,55.70,0.1598,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1077
SPXW,11:09,2026-07-07T15:09:00.000Z,7490.63,7537.43,7481.73,55.70,0.1598,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1073
SPXW,11:10,2026-07-07T15:10:00.000Z,7491.59,7537.43,7481.73,55.70,0.1770,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1054
SPXW,11:11,2026-07-07T15:11:00.000Z,7491.11,7537.43,7481.73,55.70,0.1684,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1133
SPXW,11:12,2026-07-07T15:12:00.000Z,7490.56,7537.43,7481.73,55.70,0.1585,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1138
SPXW,11:13,2026-07-07T15:13:00.000Z,7491.49,7537.43,7481.73,55.70,0.1752,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1082
SPXW,11:14,2026-07-07T15:14:00.000Z,7491.63,7537.43,7481.73,55.70,0.1777,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1063
SPXW,11:15,2026-07-07T15:15:00.000Z,7487.07,7537.43,7481.73,55.70,0.0959,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1149
SPXW,11:16,2026-07-07T15:16:00.000Z,7485.03,7537.43,7481.73,55.70,0.0592,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1206
SPXW,11:17,2026-07-07T15:17:00.000Z,7485.37,7537.43,7481.73,55.70,0.0654,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1216
SPXW,11:18,2026-07-07T15:18:00.000Z,7485.94,7537.43,7481.73,55.70,0.0756,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1227
SPXW,11:19,2026-07-07T15:19:00.000Z,7486.41,7537.43,7481.73,55.70,0.0840,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1175
SPXW,11:20,2026-07-07T15:20:00.000Z,7485.47,7537.43,7481.73,55.70,0.0671,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1183
SPXW,11:21,2026-07-07T15:21:00.000Z,7485.88,7537.43,7481.73,55.70,0.0745,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1163
SPXW,11:22,2026-07-07T15:22:00.000Z,7488.49,7537.43,7481.73,55.70,0.1214,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1093
SPXW,11:23,2026-07-07T15:23:00.000Z,7486.42,7537.43,7481.73,55.70,0.0842,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1121
SPXW,11:24,2026-07-07T15:24:00.000Z,7486.06,7537.43,7481.73,55.70,0.0777,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.114
SPXW,11:25,2026-07-07T15:25:00.000Z,7485.00,7537.43,7481.73,55.70,0.0587,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.118
SPXW,11:26,2026-07-07T15:26:00.000Z,7485.96,7537.43,7481.73,55.70,0.0759,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1166
SPXW,11:27,2026-07-07T15:27:00.000Z,7487.11,7537.43,7481.73,55.70,0.0966,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1129
SPXW,11:28,2026-07-07T15:28:00.000Z,7487.27,7537.43,7481.73,55.70,0.0995,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1131
SPXW,11:29,2026-07-07T15:29:00.000Z,7486.24,7537.43,7481.73,55.70,0.0810,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1135
SPXW,11:30,2026-07-07T15:30:00.000Z,7489.40,7537.43,7481.73,55.70,0.1377,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1059
SPXW,11:31,2026-07-07T15:31:00.000Z,7488.10,7537.43,7481.73,55.70,0.1144,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1102
SPXW,11:32,2026-07-07T15:32:00.000Z,7488.12,7537.43,7481.73,55.70,0.1147,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1085
SPXW,11:33,2026-07-07T15:33:00.000Z,7487.67,7537.43,7481.73,55.70,0.1066,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1086
SPXW,11:34,2026-07-07T15:34:00.000Z,7487.68,7537.43,7481.73,55.70,0.1068,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.109
SPXW,11:35,2026-07-07T15:35:00.000Z,7486.28,7537.43,7481.73,55.70,0.0817,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1127
SPXW,11:36,2026-07-07T15:36:00.000Z,7486.02,7537.43,7481.73,55.70,0.0770,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1138
SPXW,11:37,2026-07-07T15:37:00.000Z,7486.30,7537.43,7481.73,55.70,0.0820,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1162
SPXW,11:38,2026-07-07T15:38:00.000Z,7484.84,7537.43,7481.73,55.70,0.0558,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1212
SPXW,11:39,2026-07-07T15:39:00.000Z,7484.26,7537.43,7481.73,55.70,0.0454,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1234
SPXW,11:40,2026-07-07T15:40:00.000Z,7482.94,7537.43,7481.73,55.70,0.0217,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.124
SPXW,11:41,2026-07-07T15:41:00.000Z,7483.96,7537.43,7481.73,55.70,0.0400,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1201
SPXW,11:42,2026-07-07T15:42:00.000Z,7485.05,7537.43,7481.73,55.70,0.0596,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1156
SPXW,11:43,2026-07-07T15:43:00.000Z,7486.71,7537.43,7481.73,55.70,0.0894,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1118
SPXW,11:44,2026-07-07T15:44:00.000Z,7486.66,7537.43,7481.73,55.70,0.0885,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1124
SPXW,11:45,2026-07-07T15:45:00.000Z,7490.53,7537.43,7481.73,55.70,0.1580,7537.43,7509.41,7538.34,7551.08,7483.24,7460,pika,below,0.1084
SPXW,11:46,2026-07-07T15:46:00.000Z,7494.87,7537.43,7481.73,55.70,0.2359,7537.43,7509.41,7538.34,7551.08,7483.24,7500,pika,above,0.1055
SPXW,11:47,2026-07-07T15:47:00.000Z,7494.36,7537.43,7481.73,55.70,0.2268,7537.43,7509.41,7538.34,7551.08,7483.24,7500,pika,above,0.1025
SPXW,11:48,2026-07-07T15:48:00.000Z,7495.54,7537.43,7481.73,55.70,0.2479,7537.43,7509.41,7538.34,7551.08,7483.24,7500,pika,at,0.1105
SPXW,11:49,2026-07-07T15:49:00.000Z,7497.95,7537.43,7481.73,55.70,0.2912,7537.43,7509.41,7538.34,7551.08,7483.24,7500,pika,at,0.1094
SPXW,11:50,2026-07-07T15:50:00.000Z,7493.69,7537.43,7481.73,55.70,0.2147,7537.43,7509.41,7538.34,7551.08,7483.24,7500,pika,above,0.1071
SPXW,11:51,2026-07-07T15:51:00.000Z,7495.15,7537.43,7481.73,55.70,0.2409,7537.43,7509.41,7538.34,7551.08,7483.24,7490,pika,below,0.1126
SPXW,11:52,2026-07-07T15:52:00.000Z,7496.16,7537.43,7481.73,55.70,0.2591,7537.43,7509.41,7538.34,7551.08,7483.24,7490,pika,below,0.114
SPXW,11:53,2026-07-07T15:53:00.000Z,7499.03,7537.43,7481.73,55.70,0.3106,7537.43,7509.41,7538.34,7551.08,7483.24,7500,pika,at,0.1051
SPXW,11:54,2026-07-07T15:54:00.000Z,7497.94,7537.43,7481.73,55.70,0.2910,7537.43,7509.41,7538.34,7551.08,7483.24,7490,pika,below,0.1125
SPXW,11:55,2026-07-07T15:55:00.000Z,7497.15,7537.43,7481.73,55.70,0.2768,7537.43,7509.41,7538.34,7551.08,7483.24,7490,pika,below,0.1114
SPXW,11:56,2026-07-07T15:56:00.000Z,7495.92,7537.43,7481.73,55.70,0.2548,7537.43,7509.41,7538.34,7551.08,7483.24,7500,pika,at,0.1099
SPXW,11:57,2026-07-07T15:57:00.000Z,7496.14,7537.43,7481.73,55.70,0.2587,7537.43,7509.41,7538.34,7551.08,7483.24,7500,pika,at,0.1142
SPXW,11:58,2026-07-07T15:58:00.000Z,7498.32,7537.43,7481.73,55.70,0.2978,7537.43,7509.41,7538.34,7551.08,7483.24,7500,pika,at,0.1223
SPXW,11:59,2026-07-07T15:59:00.000Z,7499.40,7537.43,7481.73,55.70,0.3172,7537.43,7509.41,7538.34,7551.08,7483.24,7500,pika,at,0.1158
SPXW,12:00,2026-07-07T16:00:00.000Z,7500.44,7537.43,7481.73,55.70,0.3359,7537.43,7509.41,7538.34,7551.08,7483.24,7500,pika,at,0.1152
SPXW,12:01,2026-07-07T16:01:00.000Z,7502.08,7537.43,7481.73,55.70,0.3654,7537.43,7509.41,7538.34,7551.08,7483.24,7500,pika,at,0.1065
SPXW,12:02,2026-07-07T16:02:00.000Z,7503.65,7537.43,7481.73,55.70,0.3935,7537.43,7509.41,7538.34,7551.08,7483.24,7500,pika,at,0.0995
SPXW,12:03,2026-07-07T16:03:00.000Z,7504.52,7537.43,7481.73,55.70,0.4092,7537.43,7509.41,7538.34,7551.08,7483.24,7500,pika,at,0.0906
SPXW,12:04,2026-07-07T16:04:00.000Z,7504.17,7537.43,7481.73,55.70,0.4029,7537.43,7509.41,7538.34,7551.08,7483.24,7500,pika,at,0.0933
SPXW,12:05,2026-07-07T16:05:00.000Z,7503.68,7537.43,7481.73,55.70,0.3941,7537.43,7509.41,7538.34,7551.08,7483.24,7490,pika,below,0.0939
SPXW,12:06,2026-07-07T16:06:00.000Z,7505.41,7537.43,7481.73,55.70,0.4251,7537.43,7509.41,7538.34,7551.08,7483.24,7490,pika,below,0.1015
