day,ticker,dir,entry,pnl_base,via_base,pnl_ext,via_ext,suppressed,changed
2026-06-04,SPXW,1,14.3,589.9999999999999,STRUCT_anchor,589.9999999999999,STRUCT_anchor,0,False
2026-06-04,QQQ,-1,1.9,-143.0,STRUCT_pin,-143.0,STRUCT_pin,0,False
2026-06-04,SPY,1,1.38,54.0,TRAIL,54.0,TRAIL,0,False
2026-06-04,QQQ,1,1.84,28.000000000000004,STRUCT_anchor,28.000000000000004,STRUCT_anchor,0,False
2026-06-04,SPY,1,0.9,68.0,TRAIL,68.0,TRAIL,0,False
2026-06-04,QQQ,1,1.37,36.999999999999986,TRAIL,36.999999999999986,TRAIL,0,False
2026-06-04,SPXW,1,9.07,73.00000000000004,STRUCT_anchor,73.00000000000004,STRUCT_anchor,0,False
2026-06-04,QQQ,-1,1.16,-75.99999999999999,STRUCT_pin,-75.99999999999999,STRUCT_pin,0,False
2026-06-04,QQQ,1,1.31,-10.000000000000009,STRUCT_anchor,-10.000000000000009,STRUCT_anchor,0,False
2026-06-04,SPXW,1,4.77,123.00000000000004,TRAIL,123.00000000000004,TRAIL,0,False
2026-06-04,QQQ,1,1.29,64.99999999999999,STRUCT_anchor,64.99999999999999,STRUCT_anchor,0,False
2026-06-04,QQQ,-1,0.86,-41.0,STRUCT_pin,-41.0,STRUCT_pin,0,False
2026-06-04,SPY,1,0.43,-2.9999999999999973,STRUCT_pin,-2.9999999999999973,STRUCT_pin,0,False
2026-06-05,SPXW,-1,17.7,0.0,STRUCT_anchor,1944.0000000000002,TRAIL,3,True
2026-06-05,QQQ,-1,2.59,254.0,STRUCT_anchor,254.0,STRUCT_anchor,0,False
2026-06-05,SPY,1,1.26,-28.000000000000004,STRUCT_anchor,-28.000000000000004,STRUCT_anchor,0,False
2026-06-05,SPY,-1,1.82,215.00000000000003,STRUCT_anchor,215.00000000000003,STRUCT_anchor,0,False
2026-06-05,SPXW,1,15.4,-1395.0,STRUCT_anchor,-1395.0,STRUCT_anchor,0,False
2026-06-05,QQQ,1,2.36,-231.99999999999997,STRUCT_anchor,-231.99999999999997,STRUCT_anchor,0,False
2026-06-05,QQQ,-1,1.99,65.99999999999999,TRAIL,65.99999999999999,TRAIL,0,False
2026-06-05,SPY,-1,1.51,8.000000000000007,STRUCT_anchor,8.000000000000007,STRUCT_anchor,0,False
2026-06-05,SPXW,-1,12.73,694.9999999999999,TRAIL,694.9999999999999,TRAIL,0,False
2026-06-05,SPXW,1,11.0,-230.00000000000006,STRUCT_anchor,-230.00000000000006,STRUCT_anchor,0,False
2026-06-05,SPXW,-1,19.95,-1425.0,STRUCT_anchor,-1425.0,STRUCT_anchor,0,False
2026-06-05,SPY,-1,1.67,-50.0,STRUCT_anchor,-50.0,STRUCT_anchor,0,False
2026-06-05,QQQ,-1,1.79,449.0,STRUCT_anchor,449.0,STRUCT_anchor,0,False
2026-06-05,SPY,-1,1.54,69.0,STRUCT_anchor,69.0,STRUCT_anchor,0,False
2026-06-05,SPXW,-1,8.06,534.0,TRAIL,534.0,TRAIL,0,False
2026-06-05,QQQ,-1,1.92,128.00000000000003,TRAIL,128.00000000000003,TRAIL,0,False
2026-06-05,SPY,1,1.54,-77.0,STRUCT_anchor,-77.0,STRUCT_anchor,0,False
2026-06-05,SPY,-1,1.69,112.99999999999999,TRAIL,112.99999999999999,TRAIL,0,False
2026-06-05,SPXW,1,10.9,-1000.0,EOD,-1000.0,EOD,0,False
2026-06-05,SPXW,-1,13.6,872.9999999999999,TRAIL,872.9999999999999,TRAIL,0,False
2026-06-08,SPY,1,2.76,-29.999999999999982,STRUCT_anchor,-85.99999999999999,STRUCT_anchor,1,True
2026-06-08,SPXW,1,7.3,-695.0,STRUCT_anchor,-695.0,STRUCT_anchor,0,False
2026-06-09,SPXW,1,18.9,1154.0000000000002,TRAIL,1154.0000000000002,TRAIL,0,False
2026-06-09,SPXW,1,18.0,-1745.0,STRUCT_anchor,-1745.0,STRUCT_anchor,0,False
2026-06-09,SPXW,-1,22.5,723.0,TRAIL,723.0,TRAIL,0,False
2026-06-09,SPY,1,2.15,-150.0,STRUCT_anchor,-150.0,STRUCT_anchor,0,False
2026-06-09,SPXW,-1,16.7,-1245.0,STRUCT_anchor,-1245.0,STRUCT_anchor,0,False
2026-06-09,SPY,1,2.28,59.00000000000003,TRAIL,59.00000000000003,TRAIL,0,False
2026-06-09,SPY,-1,2.17,-204.99999999999997,EOD,-204.99999999999997,EOD,0,False
2026-06-09,SPXW,-1,14.8,1470.0,STRUCT_anchor,1470.0,STRUCT_anchor,0,False
2026-06-10,SPXW,-1,24.8,-1619.0000000000002,STRUCT_pin,-1090.0,STRUCT_pin,1,True
2026-06-10,QQQ,1,6.43,187.0000000000001,TRAIL,187.0000000000001,TRAIL,0,False
2026-06-10,SPXW,-1,27.64,736.0,TRAIL,736.0,TRAIL,0,False
2026-06-10,SPY,1,2.51,-197.99999999999997,STRUCT_anchor,-186.0,STRUCT_anchor,1,True
2026-06-10,SPY,-1,3.35,103.99999999999996,TRAIL,103.99999999999996,TRAIL,0,False
2026-06-10,SPXW,1,20.3,-2026.0000000000002,STRUCT_anchor,-2026.0000000000002,STRUCT_anchor,0,False
2026-06-10,SPXW,-1,27.6,739.9999999999999,TRAIL,739.9999999999999,TRAIL,0,False
2026-06-10,SPY,1,2.69,-64.00000000000001,STRUCT_anchor,-64.00000000000001,STRUCT_anchor,0,False
2026-06-10,SPY,-1,3.11,98.0,STRUCT_anchor,98.0,STRUCT_anchor,0,False
2026-06-10,QQQ,1,3.79,-103.00000000000003,STRUCT_pin,-103.00000000000003,STRUCT_pin,0,False
2026-06-10,QQQ,-1,3.59,96.99999999999997,TRAIL,96.99999999999997,TRAIL,0,False
2026-06-10,SPY,1,1.79,68.00000000000001,STRUCT_anchor,23.99999999999998,STRUCT_anchor,1,True
2026-06-10,SPY,-1,1.49,121.00000000000001,TRAIL,121.00000000000001,TRAIL,0,False
2026-06-10,SPXW,-1,14.3,1730.0,TRAIL,1730.0,TRAIL,0,False
2026-06-11,QQQ,1,4.23,-264.00000000000006,STRUCT_anchor,-264.00000000000006,STRUCT_anchor,0,False
2026-06-11,SPY,1,2.32,-65.99999999999999,STRUCT_pin,-65.99999999999999,STRUCT_pin,0,False
2026-06-11,SPXW,1,16.5,3720.0000000000005,TRAIL,3720.0000000000005,TRAIL,0,False
2026-06-11,QQQ,1,4.27,-90.99999999999997,STRUCT_anchor,-90.99999999999997,STRUCT_anchor,0,False
2026-06-11,QQQ,1,1.93,-13.99999999999999,STRUCT_anchor,-13.99999999999999,STRUCT_anchor,0,False
2026-06-12,SPXW,1,36.0,970.0000000000002,TRAIL,970.0000000000002,TRAIL,0,False
2026-06-12,SPXW,-1,35.8,-3575.0,EOD,-3575.0,EOD,0,False
2026-06-12,SPY,1,3.03,110.99999999999999,TRAIL,110.99999999999999,TRAIL,0,False
2026-06-12,QQQ,1,4.34,124.00000000000003,STRUCT_anchor,124.00000000000003,STRUCT_anchor,0,False
2026-06-15,SPY,1,1.2,0.0,STRUCT_pin,0.0,STRUCT_pin,0,False
2026-06-15,SPY,1,0.93,0.0,STRUCT_anchor,0.0,STRUCT_anchor,0,False
2026-06-15,QQQ,1,1.36,6.999999999999984,STRUCT_anchor,6.999999999999984,STRUCT_anchor,0,False
2026-06-15,SPXW,1,10.9,-770.0,STRUCT_anchor,-770.0,STRUCT_anchor,0,False
2026-06-15,SPY,1,1.0,16.999999999999993,STRUCT_pin,16.999999999999993,STRUCT_pin,0,False
2026-06-15,SPY,1,0.86,-52.0,STRUCT_pin,-52.0,STRUCT_pin,0,False
2026-06-16,SPXW,1,16.5,-853.9999999999999,STRUCT_anchor,-853.9999999999999,STRUCT_anchor,0,False
2026-06-16,SPY,1,1.62,-13.00000000000001,STRUCT_pin,-39.000000000000014,STRUCT_pin,1,True
2026-06-16,SPY,-1,1.19,62.000000000000014,TRAIL,62.000000000000014,TRAIL,0,False
2026-06-16,QQQ,-1,1.81,146.99999999999997,TRAIL,146.99999999999997,TRAIL,0,False
2026-06-16,SPY,-1,0.63,8.999999999999996,STRUCT_anchor,8.999999999999996,STRUCT_anchor,0,False
2026-06-16,SPXW,-1,8.1,220.0000000000001,TRAIL,220.0000000000001,TRAIL,0,False
2026-06-17,SPXW,1,24.1,-2405.0,STRUCT_anchor,-2405.0,STRUCT_anchor,0,False
2026-06-17,SPY,-1,2.05,125.0,STRUCT_anchor,125.0,STRUCT_anchor,0,False
2026-06-18,SPXW,1,24.6,709.9999999999998,TRAIL,709.9999999999998,TRAIL,0,False
2026-06-18,SPXW,1,15.8,519.9999999999999,TRAIL,519.9999999999999,TRAIL,0,False
2026-06-18,QQQ,1,2.43,98.0,TRAIL,98.0,TRAIL,0,False
2026-06-18,QQQ,1,2.27,73.0,TRAIL,73.0,TRAIL,0,False
2026-06-18,SPXW,1,10.1,420.0000000000001,TRAIL,420.0000000000001,TRAIL,0,False
2026-06-18,SPXW,1,6.3,-50.0,STRUCT_anchor,-50.0,STRUCT_anchor,0,False
2026-06-22,SPY,1,1.12,-107.0,STRUCT_anchor,-107.0,STRUCT_anchor,0,False
2026-06-22,SPY,1,1.73,-166.0,STRUCT_pin,-166.0,STRUCT_pin,0,False
2026-06-22,SPXW,1,19.3,-1910.0000000000002,STRUCT_pin,-1910.0000000000002,STRUCT_pin,0,False
2026-06-22,SPXW,-1,16.9,640.0000000000002,TRAIL,640.0000000000002,TRAIL,0,False
2026-06-22,SPY,-1,1.76,-110.00000000000001,STRUCT_anchor,-110.00000000000001,STRUCT_anchor,0,False
2026-06-22,QQQ,-1,2.22,58.999999999999986,TRAIL,58.999999999999986,TRAIL,0,False
2026-06-22,SPXW,1,13.8,-480.00000000000006,STRUCT_anchor,-480.00000000000006,STRUCT_anchor,0,False
2026-06-22,SPXW,-1,10.1,-619.9999999999999,STRUCT_anchor,-619.9999999999999,STRUCT_anchor,0,False
2026-06-22,SPXW,1,5.2,-285.0,STRUCT_anchor,-285.0,STRUCT_anchor,0,False
2026-06-22,SPXW,-1,7.7,89.99999999999994,STRUCT_anchor,89.99999999999994,STRUCT_anchor,0,False
2026-06-23,SPXW,1,22.0,2847.0,TRAIL,2847.0,TRAIL,0,False
2026-06-23,SPY,1,2.92,188.0,TRAIL,188.0,TRAIL,0,False
2026-06-23,QQQ,-1,3.0,129.99999999999997,STRUCT_anchor,129.99999999999997,STRUCT_anchor,0,False
2026-06-23,QQQ,1,2.96,-213.0,STRUCT_anchor,-240.0,STRUCT_anchor,3,True
2026-06-23,SPY,1,2.26,-186.99999999999997,STRUCT_pin,-177.99999999999997,STRUCT_anchor,1,True
2026-06-23,SPXW,-1,19.8,1690.0000000000002,TRAIL,1690.0000000000002,TRAIL,0,False
2026-06-23,SPY,-1,1.82,51.0,STRUCT_anchor,51.0,STRUCT_anchor,0,False
2026-06-23,QQQ,-1,3.08,-174.0,STRUCT_anchor,-174.0,STRUCT_anchor,0,False
2026-06-23,SPY,1,1.93,28.000000000000004,STRUCT_anchor,28.000000000000004,STRUCT_anchor,0,False
2026-06-23,SPY,-1,1.44,-110.99999999999999,STRUCT_anchor,-110.99999999999999,STRUCT_anchor,0,False
2026-06-23,QQQ,-1,1.69,-1.0000000000000009,STRUCT_pin,-1.0000000000000009,STRUCT_pin,0,False
2026-06-23,QQQ,1,1.73,-21.999999999999996,STRUCT_anchor,-21.999999999999996,STRUCT_anchor,0,False
2026-06-23,QQQ,-1,1.21,176.00000000000003,TRAIL,176.00000000000003,TRAIL,0,False
2026-06-23,SPXW,1,7.3,-575.0,STRUCT_anchor,-575.0,STRUCT_anchor,0,False
2026-06-23,SPY,1,0.74,-54.0,STRUCT_pin,-56.00000000000001,STRUCT_pin,1,True
2026-06-23,SPXW,-1,7.5,810.0,TRAIL,810.0,TRAIL,0,False
2026-06-23,SPY,-1,1.21,41.000000000000014,TRAIL,41.000000000000014,TRAIL,0,False
2026-06-24,SPXW,1,17.9,510.0000000000001,STRUCT_pin,510.0000000000001,STRUCT_pin,0,False
2026-06-24,SPXW,1,13.6,-1269.0,STRUCT_anchor,-1269.0,STRUCT_anchor,0,False
2026-06-24,SPXW,-1,12.3,164.99999999999986,STRUCT_anchor,-330.00000000000006,STRUCT_anchor,3,True
2026-06-24,QQQ,-1,2.32,97.00000000000001,STRUCT_anchor,97.00000000000001,STRUCT_anchor,0,False
2026-06-24,SPXW,-1,9.4,-810.0,STRUCT_pin,-905.0000000000001,STRUCT_pin,1,True
2026-06-25,SPY,1,1.84,-14.000000000000012,STRUCT_anchor,-14.000000000000012,STRUCT_anchor,0,False
2026-06-25,SPXW,1,25.3,450.0,STRUCT_anchor,450.0,STRUCT_anchor,0,False
2026-06-25,SPXW,1,19.9,-819.9999999999999,STRUCT_anchor,-639.9999999999999,STRUCT_anchor,2,True
2026-06-25,QQQ,1,2.69,106.0,TRAIL,106.0,TRAIL,0,False
2026-06-25,SPXW,1,10.3,-748.0,STRUCT_anchor,-748.0,STRUCT_anchor,0,False
2026-06-26,SPY,1,3.15,202.99999999999997,TRAIL,202.99999999999997,TRAIL,0,False
2026-06-26,QQQ,-1,3.43,0.0,STRUCT_anchor,0.0,STRUCT_anchor,0,False
2026-06-26,SPXW,-1,22.2,-2217.0,EOD,-2217.0,EOD,0,False
2026-06-26,SPY,-1,1.66,36.00000000000001,TRAIL,36.00000000000001,TRAIL,0,False
2026-06-26,SPXW,1,14.8,1497.0,STRUCT_anchor,1497.0,STRUCT_anchor,0,False
2026-06-26,SPXW,1,7.2,155.99999999999997,TRAIL,155.99999999999997,TRAIL,0,False
2026-06-26,QQQ,-1,1.3,32.00000000000001,TRAIL,32.00000000000001,TRAIL,0,False
2026-06-26,SPY,1,1.29,41.99999999999999,TRAIL,41.99999999999999,TRAIL,0,False
2026-06-26,SPXW,-1,6.9,-240.00000000000003,STRUCT_anchor,-240.00000000000003,STRUCT_anchor,0,False
2026-06-26,SPY,-1,0.78,-67.0,EOD,-67.0,EOD,0,False
2026-06-29,SPY,1,1.99,-122.0,STRUCT_anchor,-138.0,STRUCT_anchor,1,True
2026-06-29,QQQ,1,2.45,25.0,STRUCT_anchor,25.0,STRUCT_anchor,0,False
2026-06-29,QQQ,1,1.46,49.0,TRAIL,49.0,TRAIL,0,False
2026-06-29,SPY,1,0.93,0.9999999999999898,STRUCT_pin,0.9999999999999898,STRUCT_pin,0,False
2026-06-29,SPXW,1,8.8,-80.00000000000007,STRUCT_pin,-80.00000000000007,STRUCT_pin,0,False
2026-06-30,SPXW,1,19.0,-39.99999999999986,STRUCT_anchor,-39.99999999999986,STRUCT_anchor,0,False
2026-06-30,QQQ,1,2.15,10.000000000000009,STRUCT_anchor,10.000000000000009,STRUCT_anchor,0,False
2026-06-30,SPY,1,0.76,14.000000000000002,STRUCT_pin,14.000000000000002,STRUCT_pin,0,False
2026-06-30,SPXW,1,7.3,-459.99999999999994,STRUCT_pin,-459.99999999999994,STRUCT_pin,0,False
2026-06-30,SPY,1,0.84,-13.0,EOD,-13.0,EOD,0,False
2026-07-01,SPY,-1,2.21,-104.0,STRUCT_anchor,-104.0,STRUCT_anchor,0,False
2026-07-01,SPXW,1,14.6,350.00000000000017,STRUCT_anchor,350.00000000000017,STRUCT_anchor,0,False
2026-07-01,QQQ,-1,2.19,101.00000000000003,TRAIL,101.00000000000003,TRAIL,0,False
2026-07-01,SPXW,-1,12.9,-710.0,STRUCT_pin,-710.0,STRUCT_pin,0,False
2026-07-01,SPY,1,1.1,40.99999999999999,TRAIL,40.99999999999999,TRAIL,0,False
2026-07-01,QQQ,1,1.84,-51.0,STRUCT_anchor,-51.0,STRUCT_anchor,0,False
2026-07-01,QQQ,-1,1.97,90.99999999999999,TRAIL,90.99999999999999,TRAIL,0,False
2026-07-01,SPY,1,1.02,-56.00000000000001,STRUCT_pin,-56.00000000000001,STRUCT_pin,0,False
2026-07-01,SPY,1,0.35,-30.0,STRUCT_pin,-30.0,STRUCT_pin,0,False
2026-07-02,SPY,1,1.43,34.00000000000001,STRUCT_anchor,34.00000000000001,STRUCT_anchor,0,False
2026-07-02,SPY,-1,1.6,13.99999999999999,STRUCT_anchor,12.99999999999999,STRUCT_anchor,3,True
2026-07-02,QQQ,-1,1.81,218.00000000000003,STRUCT_anchor,218.00000000000003,STRUCT_anchor,0,False
2026-07-02,SPXW,1,12.0,-1140.0,STRUCT_anchor,-1140.0,STRUCT_anchor,0,False
2026-07-02,SPY,1,1.17,-51.99999999999999,STRUCT_pin,-47.0,STRUCT_anchor,3,True
2026-07-02,SPXW,1,10.9,50.0,STRUCT_anchor,50.0,STRUCT_anchor,0,False
2026-07-02,QQQ,-1,1.55,40.99999999999999,TRAIL,40.99999999999999,TRAIL,0,False
2026-07-02,SPXW,-1,9.3,-570.0000000000001,STRUCT_anchor,-745.0000000000001,STRUCT_anchor,3,True
2026-07-02,QQQ,-1,1.29,-56.00000000000001,STRUCT_pin,-56.00000000000001,STRUCT_pin,0,False
2026-07-02,QQQ,-1,1.0,85.00000000000001,TRAIL,85.00000000000001,TRAIL,0,False
2026-07-02,SPXW,1,8.4,-570.0,STRUCT_pin,-685.0,STRUCT_anchor,1,True
2026-07-06,SPY,1,0.61,14.000000000000002,TRAIL,14.000000000000002,TRAIL,0,False
2026-07-06,QQQ,1,0.85,50.000000000000014,TRAIL,50.000000000000014,TRAIL,0,False
2026-07-07,SPXW,1,16.15,-914.9999999999999,STRUCT_anchor,-914.9999999999999,STRUCT_anchor,0,False
2026-07-07,SPY,1,1.82,-160.0,STRUCT_anchor,-160.0,STRUCT_anchor,0,False
2026-07-07,SPY,-1,1.51,29.000000000000004,STRUCT_anchor,-6.000000000000005,STRUCT_anchor,1,True
2026-07-07,SPXW,-1,13.9,-409.99999999999994,STRUCT_anchor,-409.99999999999994,STRUCT_anchor,0,False
2026-07-07,QQQ,-1,2.07,-67.0,STRUCT_pin,-67.0,STRUCT_pin,0,False
2026-07-07,QQQ,1,1.88,48.0,TRAIL,48.0,TRAIL,0,False
2026-07-07,SPY,1,1.0,60.00000000000001,STRUCT_pin,87.99999999999999,TRAIL,3,True
2026-07-07,SPXW,-1,8.45,-704.9999999999999,STRUCT_anchor,-704.9999999999999,STRUCT_anchor,0,False
2026-07-07,QQQ,1,1.61,61.999999999999986,TRAIL,61.999999999999986,TRAIL,0,False
2026-07-07,QQQ,-1,1.47,-2.0000000000000018,STRUCT_pin,130.99999999999997,TRAIL,1,True
2026-07-07,SPY,1,0.89,-14.000000000000002,STRUCT_anchor,-14.000000000000002,STRUCT_anchor,0,False
2026-07-07,SPXW,1,7.15,-620.0,STRUCT_anchor,-620.0,STRUCT_anchor,0,False
2026-07-07,SPXW,-1,7.7,-250.0,STRUCT_anchor,-250.0,STRUCT_anchor,0,False
2026-07-07,QQQ,1,1.04,-101.0,STRUCT_pin,-101.0,STRUCT_pin,0,False
2026-07-07,SPY,-1,0.52,9.999999999999998,TRAIL,9.999999999999998,TRAIL,0,False
2026-07-07,QQQ,-1,0.94,151.00000000000003,STRUCT_anchor,151.00000000000003,STRUCT_anchor,0,False
2026-07-07,SPXW,-1,6.3,220.00000000000003,TRAIL,220.00000000000003,TRAIL,0,False
2026-07-08,SPXW,1,19.0,-769.9999999999999,STRUCT_anchor,-769.9999999999999,STRUCT_anchor,0,False
2026-07-08,QQQ,-1,3.4,179.00000000000006,TRAIL,179.00000000000006,TRAIL,0,False
2026-07-08,SPXW,-1,14.5,-1447.0,EOD,-1447.0,EOD,0,False
2026-07-08,SPXW,1,19.1,979.9999999999998,TRAIL,979.9999999999998,TRAIL,0,False
2026-07-08,SPY,1,1.44,46.0,TRAIL,46.0,TRAIL,0,False
2026-07-08,SPY,-1,1.38,-113.99999999999999,STRUCT_pin,-113.99999999999999,STRUCT_pin,0,False
2026-07-08,SPY,1,0.88,-72.0,STRUCT_pin,-72.0,STRUCT_pin,0,False
2026-07-08,SPXW,1,10.0,-209.99999999999997,STRUCT_anchor,-209.99999999999997,STRUCT_anchor,0,False
2026-07-08,QQQ,-1,1.66,0.0,STRUCT_anchor,-21.999999999999996,STRUCT_anchor,1,True
2026-07-08,SPY,-1,1.3,-67.0,STRUCT_anchor,-67.0,STRUCT_anchor,0,False
2026-07-08,SPXW,-1,10.8,-970.0000000000001,EOD,-970.0000000000001,EOD,0,False
2026-07-08,SPXW,-1,8.2,-710.0,EOD,-710.0,EOD,0,False
