day,ticker,hr,wallK,wallSig,wall_growth,nextSig,next_growth,handoff_precursor,fuel_ratio,above_prior_close,outcome,fwd_bps
2026-04-16,SPXW,9.92,7015,0.19263616385266966,0.03633963355920733,0.015544052824431201,0.0030152870664842697,False,2.319812319197063,False,CHOP,43.36630979807509
2026-04-16,SPXW,10.42,7015,0.17041105720477706,0.013488175888003856,0.03510458730608978,0.009873399044093404,False,2.0022163215244233,False,CHOP,37.98036825559808
2026-04-17,SPY,9.75,708,0.13589552791730924,0.0943059475008362,0.04962277162506971,0.033572935465453146,True,0.3474503857266889,True,CHOP,43.13026754907049
2026-04-17,QQQ,11.58,653,0.17225370963301267,0.03245320781026817,0.0343720609505793,0.0069505412184715926,False,2.2380346825731077,True,REJECTED,-0.30779174810295346
2026-04-17,QQQ,13.08,653,0.12206916959863771,0.0039631362875278825,0.0250602210082212,0.0005341217669788713,False,1.1464361099725346,True,REJECTED,-25.393600812594876
2026-04-17,SPXW,10.58,7160,0.20243347829212524,0.06525565687731683,0.03947579466817097,0.009570022796926644,False,0.08868656553891782,True,REJECTED,16.4203612479472
2026-04-17,SPXW,11.08,7160,0.28642175893957883,-0.009159558181580596,0.045273132090126345,-0.01829548929618624,False,0.15937515502746974,True,REJECTED,16.800453247619558
2026-04-17,SPXW,11.58,7160,0.3041345180360665,0.05443253638874862,0.04382522609524927,0.0049827097137513585,True,0.236641601395372,True,REJECTED,12.219234364074687
2026-04-17,SPXW,12.08,7160,0.31917366481482745,0.03480334188060924,0.07482245929127612,0.005983623276453506,True,0.3955301983145691,True,REJECTED,-20.793050301247227
2026-04-17,SPXW,12.58,7160,0.3551316176568472,0.04363299044995428,0.003938075500387507,0.0026367424337210405,False,0.8333664019164322,True,REJECTED,-26.04042706300307
2026-04-17,SPXW,13.08,7160,0.38232585248231665,-0.009983130837291354,0.011557546298074274,0.003228713950417369,False,0.4059063471718268,True,REJECTED,-25.47232264195546
2026-04-17,SPXW,13.83,7160,0.2329741932627633,0.039120012597304105,0.01012202550488367,0.0003774873380472006,False,0.6977728706968395,True,REJECTED,-14.505277452008064
2026-04-17,SPXW,14.42,7135,0.13084836686536352,0.05146835573420888,0.11528244556771494,0.008695584081691299,True,0.5203513749880845,True,REJECTED,5.462048591171038
2026-04-20,SPY,9.75,710,0.25554444227296796,0.046286669601436875,0.0308051910617539,-0.04386855470854566,False,3.9807353588668133,False,REJECTED,-28.783068783068273
2026-04-20,SPY,10.25,710,0.23140422583531542,0.020980145918326587,0.024303404561166617,0.0015338769018846156,False,1.98704718678505,False,REJECTED,-24.25131126276052
2026-04-20,SPY,10.75,710,0.14592726633485317,-0.10201121443115255,0.04515819844036438,-0.008165325454564935,False,1.5267798803400068,False,REJECTED,-7.766825768915109
2026-04-20,SPY,11.25,708,0.15892937159250992,-0.080592531878836,0.1515602950217864,-0.02485654914620755,False,0.677004575036028,False,CHOP,14.008574945876088
2026-04-20,SPY,11.75,708,0.18131153375846315,0.05727393254780842,0.1373324318906226,-0.005528001100171459,False,0.3829206415485498,False,CHOP,7.208276797828908
2026-04-20,SPY,12.25,708,0.22316541657436276,0.018120890105286558,0.14716487721160687,0.0181610182894201,True,0.2685994278973508,False,CHOP,4.946367246569662
2026-04-20,SPY,12.75,708,0.21390999297089475,0.0035867854235530072,0.04638305279486255,0.03938132819123342,True,0.2187171903075206,False,CHOP,7.206443408223694
2026-04-20,SPY,13.25,710,0.22388482964868522,0.07059899145690723,0.026665344028016354,0.007098836591858931,False,0.4783331211016976,False,REJECTED,1.6948434388374016
2026-04-20,SPY,13.75,708,0.33886728995828347,0.0053164534727423995,0.12051985253548005,0.03057277048855199,True,1.0194531607040862,False,CHOP,7.627765064835488
2026-04-20,SPY,14.25,709,0.19423869483904238,0.08061804999383568,0.14896360677824838,-0.009454078905023117,False,0.6860246001819695,False,REJECTED,-7.060052809195012
2026-04-20,QQQ,9.75,648,0.21069817408212071,0.14485285670393272,0.019481486399388764,0.019481486399388764,False,0.4372405350048001,False,REJECTED,-47.614630677426966
2026-04-20,QQQ,10.25,648,0.19974910392986334,0.006770784752505171,0.00030575250565998053,0.00030575250565998053,False,0.7713123701759358,False,REJECTED,-37.55679886247643
2026-04-20,QQQ,10.75,648,0.3431011498338659,0.10656220842659975,0.06307552347334808,0.034164293077859606,True,0.3401177602154897,False,REJECTED,-7.899505893650824
2026-04-20,QQQ,11.42,648,0.2913434225938615,0.037911846830808504,0.1011701491369203,0.039170634983189824,True,1.4187285541803696,False,REJECTED,6.2022234971251295
2026-04-20,QQQ,12.17,648,0.2364667257227214,-0.02406180294844293,0.07391404508920087,-0.00038042254776607387,False,2.340494290135484,False,REJECTED,14.267105018298476
2026-04-20,QQQ,12.67,648,0.21063901407590463,-0.03647876517112636,0.07163035549294056,0.000440095283500086,True,0.5061381735997209,False,REJECTED,19.998759766837363
2026-04-20,QQQ,13.17,648,0.22563636024249178,0.023483830390692795,0.07533906619525345,0.006593929656837555,True,0.6400961776418927,False,REJECTED,8.521186768920202
2026-04-20,QQQ,13.67,648,0.2138126758343987,-0.043178658321592095,0.07092250078836897,-0.015840312522240496,False,0.5712394148452318,False,REJECTED,11.769078295341782
2026-04-20,QQQ,14.17,648,0.2960904238177827,0.03370551479213374,0.08050700160601205,-2.9122897942809867e-05,False,1.3683110308907194,False,REJECTED,0.7735986260881365
2026-04-20,SPXW,11.0,7100,0.14559020181758173,0.0021714596166087785,0.013380422097085775,-0.0006733474497869121,False,2.06557144959508,False,CHOP,7.568646353941884
2026-04-20,SPXW,11.75,7100,0.13309865238471993,0.0034016658596394966,0.013334784641444249,0.0010361375469858242,False,4.8913522686448285,False,CHOP,7.169912848230477
2026-04-20,SPXW,12.25,7100,0.13937516022852872,0.00197545217199363,0.0022958353688307853,0.0022958353688307853,False,7.347807468098282,False,CHOP,4.563489548340991
2026-04-20,SPXW,13.08,7100,0.1718845144810873,0.023537835159362863,0.012492308192324194,0.006600347699439198,False,10.192479555454272,False,CHOP,11.7062863180143
2026-04-21,SPY,9.75,713,0.29621421390775116,0.06977987879976383,0.06212194397830403,0.007495205687509519,True,3.55102262151485,True,REJECTED,-25.363186743508685
2026-04-21,SPY,10.25,713,0.24161049343843363,-0.0018947574868694583,0.06947708395578635,0.021369770063451324,True,3.0810513014940253,True,REJECTED,-57.80184234582519
2026-04-21,SPY,10.75,713,0.14194355606100606,-0.04164708415948684,0.05227149181667407,-0.017127497337249907,False,0.7035700377920794,True,REJECTED,-42.11979489491194
2026-04-21,SPY,11.25,709,0.15729456328836877,0.05288215179685929,0.07961361326829433,0.01204265927343097,True,0.1435570662533995,False,REJECTED,-28.53550692904239
2026-04-21,SPY,11.75,709,0.14685898672658354,0.004053273462564816,0.08129425454901179,0.021961311375695305,True,0.10468917177883288,False,REJECTED,-32.95894984015674
2026-04-21,SPY,12.25,709,0.13118054683297353,0.0005422367716663157,0.07169792277987554,0.01005550154620663,True,0.10932931331133715,False,REJECTED,-5.517124305054342
2026-04-21,SPY,12.83,709,0.1211430976195988,-0.020766156025012028,0.06239569894805245,0.0007762718469952259,True,0.06471381685739676,False,REJECTED,-19.674173047798142
2026-04-21,QQQ,9.75,649,0.13667776981922228,0.03567961541695322,0.016578003226984078,-0.0269511949586919,False,0.05346672603926641,True,REJECTED,-3.70696445947663
2026-04-21,QQQ,10.33,650,0.1487058710166178,0.13444917819659574,0.03120464392508007,0.00407700466199366,False,0.37283241891411906,True,REJECTED,-40.192802254493024
2026-04-21,QQQ,10.83,649,0.20702238240232235,0.036907569927894984,0.1516236607436726,-0.014973586595581984,False,0.10104530096811896,True,REJECTED,-16.51234567901312
2026-04-21,QQQ,11.33,650,0.17502322584452082,0.05738106073420356,0.024242578823741225,0.00577971444988928,False,0.015172302167409253,True,REJECTED,-25.011965600827626
2026-04-21,QQQ,12.08,650,0.12959109901777896,-0.013395713109931595,0.02998840213636256,-0.0008261086885364907,False,0.9759992611778497,True,REJECTED,-31.379944659998653
2026-04-21,QQQ,13.25,645,0.21922297603616234,0.011849024591644997,0.06441914028055046,-0.0190760731390084,False,0.8259233726033108,False,CHOP,16.449155041046215
2026-04-21,SPXW,10.17,7165,0.14533797314736543,0.07927931861317086,0.09704109227230687,0.009485133817654867,True,2.2256695091977376,True,REJECTED,-64.08899863917806
2026-04-21,SPXW,13.08,7085,0.12713916624763363,0.00806319673926835,0.02365834992141165,0.016489276759418928,False,0.5821641646718773,False,CHOP,-4.249101830219751
2026-04-21,SPXW,13.67,7100,0.18075089554183063,0.1057525706638023,0.048993941648255566,0.03054021968131838,True,1.2820072501679467,False,REJECTED,5.46090303863256
2026-04-22,SPY,9.75,711,0.1806609741143063,0.0829135882504184,0.026665212989587468,0.001990342434091529,False,0.2178953932402086,True,REJECTED,16.368228703664055
2026-04-22,SPY,10.25,711,0.17134309341263343,-0.00834406089058723,0.004367905478543301,0.004367905478543301,False,7.001445841175755,True,REJECTED,-11.547506724311022
2026-04-22,SPY,10.92,710,0.17964884405676487,0.07318825523220904,0.1115927799644475,-0.0329261682566144,False,4.993651270113894,True,CHOP,-4.507740635872267
2026-04-22,SPY,11.67,710,0.14928879587519428,-0.022968483629519032,0.06293922941305019,0.01805484368630212,True,12.103373003806652,True,CHOP,0.5635866655389807
2026-04-22,SPY,12.17,711,0.16037223955215635,-0.0013240870917781145,0.02285813804675461,-0.007168106314119172,False,15.721453374516301,True,REJECTED,1.1267923040075387
2026-04-22,SPY,12.67,711,0.29865010872877473,0.13704428569630353,0.041242344260199314,-0.0030769604113934645,False,7.888482478581557,True,REJECTED,5.07335221747789
2026-04-22,SPY,13.17,711,0.33801560666053565,0.003971607786170006,0.030711081779310354,-0.029914146526301602,False,41.707909386620685,True,REJECTED,0.8453323565056654
2026-04-22,SPY,13.67,711,0.26042349538817394,0.006543409091531505,0.04477838430040784,-0.0035603672007667522,False,0.12114077111897217,True,REJECTED,-1.9716643663913804
2026-04-22,SPY,14.17,711,0.25552317255589724,-0.030155681837465587,0.034252848118416925,-0.005714491304859716,False,2.8881151332406425,True,CHOP,7.042749489400661
2026-04-22,QQQ,9.75,650,0.12140842240504336,0.12039141927700851,0.061560689720382276,0.061560689720382276,True,0.18654338949180344,True,ROLLED,44.18715647180189
2026-04-22,QQQ,11.08,652,0.14091854298713327,0.0048225674528643014,0.042629403584769555,0.01695595195539827,True,0.3675568079869976,True,CHOP,11.508009574663966
2026-04-22,SPXW,9.92,7150,0.16956321075944952,0.1042240420779485,0.03246846966928444,0.008573585615076835,False,0.5302593351815469,True,REJECTED,15.03774192142965
2026-04-22,SPXW,10.42,7150,0.21606695305047452,0.024016888623633742,0.05063639595210531,0.013851370595857566,True,1.2981622869179317,True,REJECTED,-9.316356238381323
2026-04-22,SPXW,10.92,7150,0.18675337121077665,-0.05377725437563541,0.049604554202231865,-0.018926532193491774,False,1.011828441299384,True,REJECTED,-3.8327462539462034
2026-04-22,SPXW,11.42,7150,0.2132755844137221,0.01282817177100537,0.048359571256205644,0.004772523376620208,True,1.390710548295999,True,REJECTED,-13.176857565046284
2026-04-22,SPXW,11.92,7150,0.18051920579548283,-0.016747121848251223,0.03175479242668663,-0.008769485001133684,False,1.0762746933279572,True,REJECTED,6.79717046713715
2026-04-22,SPXW,12.42,7150,0.14344589932228066,-0.03652086063838375,0.0231951117200136,-0.007573409448778094,False,0.9604676022510437,True,REJECTED,7.190910240024565
2026-04-22,SPXW,13.25,7150,0.12738035386507796,0.068421548207002,0.025120620759661826,0.00803046575116332,False,1.4263149899444871,True,REJECTED,-0.3930812091735964
2026-04-22,SPXW,13.75,7150,0.1310311051103347,-0.00573886195099349,0.029447571181609913,0.0012742855601664133,False,1.4324150415646721,True,REJECTED,-3.3819197797399916
2026-04-22,SPXW,14.25,7125,0.16046276892803396,0.07637288885676548,0.07234809339840131,0.057543799123020406,True,0.6547491886580574,True,CHOP,6.541443413004915
2026-04-23,SPY,12.17,711,0.15056587581264227,0.15056587581264227,0.0574798857198392,-0.006590774357873641,False,0.8028150946813732,False,REJECTED,-67.98029556650303
2026-04-23,SPY,12.67,711,0.18671039293732578,-0.046265226028856216,0.07817153101727796,0.03283375264814029,True,0.6891757445447101,False,REJECTED,-48.81617264324841
2026-04-23,SPY,13.17,710,0.17558651175625448,-0.05547566715129584,0.11383649448750768,-0.09914827669256124,False,0.2567592546880977,False,REJECTED,13.983840894965946
2026-04-23,SPY,14.25,710,0.12122215830963542,0.03491657062817187,0.041147576081395534,-0.005407345745020116,False,0.45144428108616247,False,REJECTED,-4.6629269050888205
2026-04-23,QQQ,9.75,655,0.14438354737843284,0.06435499916776397,0.003010254168123187,0.003010254168123187,False,0.38941539148104026,False,CHOP,22.763383035932673
2026-04-23,QQQ,10.25,655,0.20150013132759684,0.09003734064398156,0.01615097656198123,0.01615097656198123,False,0.9132173673726282,False,CHOP,48.40018992479542
2026-04-23,QQQ,10.75,655,0.26497663590917986,-0.0017041378942642127,0.04345672522463059,0.0042069091494576355,True,1.3108924957095345,False,CHOP,16.361356616409314
2026-04-23,QQQ,11.25,657,0.17963732245986191,0.012179663006350178,0.06629266541116424,-0.032985030657819936,False,0.6078524560670596,True,REJECTED,-6.859233290144529
2026-04-23,QQQ,11.75,657,0.17341097808086553,-0.011904478148498543,0.046909201529705735,0.0053728662990148585,True,0.9389922123818149,True,REJECTED,-63.714655895129184
2026-04-23,QQQ,12.42,657,0.13179553923900217,0.009344785538928535,0.08780138550789718,0.04426861551466419,True,0.07213136846196215,True,REJECTED,-92.92460747364133
2026-04-23,QQQ,12.92,657,0.15640445677651593,0.024776393719782713,0.10493163926808859,-0.004433251976797073,False,0.08341889180936858,True,REJECTED,-61.48447631398407
2026-04-23,QQQ,13.67,650,0.1775145369268078,0.04181270231301515,0.04678808814336165,-0.013854347687595317,False,0.7796395502138181,False,CHOP,12.774537115416054
2026-04-23,SPXW,10.92,7155,0.1285029470982849,0.033534032820201634,0.08834167633937431,0.03972824732951349,True,0.8252484231673733,True,REJECTED,-9.315604267528109
2026-04-23,SPXW,11.42,7155,0.13499369666910677,0.049402817166692245,0.12393277888398573,-0.006746622502222119,False,1.3101404371663827,True,REJECTED,-17.619061613536793
2026-04-23,SPXW,12.17,7130,0.12283560047680625,0.03254264424836259,0.031835735197543354,0.005505728291065479,False,0.8574153305124239,False,REJECTED,-66.81742555812136
2026-04-23,SPXW,12.75,7155,0.12028217726377523,0.0031370673640133684,0.08037339416612846,0.003740497808469176,True,2.0040233393120874,False,REJECTED,-44.32917426047931
2026-04-24,SPY,11.58,713,0.12509073036864604,0.007614634378143539,0.0010803408558036178,-0.03203754779744643,False,0.745789260255895,True,ROLLED,23.316244118266283
2026-04-24,SPY,12.58,716,0.14039756618016977,0.03429277654632709,0.002808934561265234,-0.009524255311143683,False,1.673042616146534,True,REJECTED,-1.1209819802136487
2026-04-24,SPY,13.08,716,0.15953312240289985,0.03403552363097581,0.01995327797638787,0.002434764799790736,False,1.8053056626430264,True,REJECTED,-2.2421210465095527
2026-04-24,SPY,13.58,714,0.17616214705291675,0.12621279304849545,0.11026270544367918,-0.024642790215865337,False,0.854312920964214,True,CHOP,8.554080015706043
2026-04-24,SPY,14.08,716,0.18736791961272353,0.05449090839960655,0.020713521752241823,0.00399132319655451,False,2.2375386745714145,True,REJECTED,1.1211076543614904
