timestamp,trading_date,ticker,underlying_symbol,fire_direction,fire_price,fire_source,entry_candidate_time,current_time_bucket,option_contract_candidate,option_symbol,expiry,strike,call_or_put,premium_mid,premium_bid,premium_ask,premium_band,spread_pct,volume,open_interest,gex_state,distance_to_wall_bps,wall_bucket,day_type,trend_or_chop_state,vix_level,vix_change_from_open,flow_5m_direction,flow_5m_net_premium,flow_5m_agreement,flow_tier,flow_exhaustion_flag,confirmation_entry_outcome,confirmation_timestamp,confirmation_price,red_flag_count,red_flags_json,positive_stack_score,policy_flags_eq_0_pass,policy_flags_le_1_pass,policy_full_combined_pass,missing_data,notes_json
2026-07-14T15:52:57.017Z,2026-07-14,QQQ,QQQ,bear,719.585,BEAR_TRAPDOOR,2026-07-14T15:53:57.017Z,11-12,QQQ260714P00720000,QQQ260714P00720000,2026-07-14,720,put,1.83,1.82,1.84,good_0.5-2,1.1,,,positive,8,<20,,,16.57,-0.15,bearish,-3252358,true,one-sided,false,not_confirmed,2026-07-14T15:54:04.400Z,1.66,2,"{""afternoon"":false,""posgex_noroom"":true,""flow_exhausted"":true,""flow_against"":false,""pin"":false,""breakeven"":false}",1,false,false,false,,"{""executed"":false,""note"":""bear_above_prior_close ($719.59 >= $711.93)"",""unknown_flags"":0}"
2026-07-14T16:00:57.028Z,2026-07-14,QQQ,QQQ,bear,718.835,BEAR_RUG,2026-07-14T16:01:57.028Z,lunch,QQQ260714P00719000,QQQ260714P00719000,2026-07-14,719,put,1.73,1.72,1.74,good_0.5-2,1.2,,,positive,12,<20,,,16.63,-0.09,bearish,-668982,true,mixed,false,confirmed,2026-07-14T16:02:04.958Z,1.9449999999999998,1,"{""afternoon"":false,""posgex_noroom"":true,""flow_exhausted"":false,""flow_against"":false,""pin"":false,""breakeven"":false}",2,false,true,false,,"{""executed"":false,""note"":""bear_above_prior_close ($718.84 >= $711.93)"",""unknown_flags"":0}"
2026-07-14T16:38:57.095Z,2026-07-14,SPXW,SPX,bear,7539.38,BEAR_RUG,2026-07-14T16:39:57.095Z,lunch,SPXW260714P07540000,SPXW260714P07540000,2026-07-14,7540,put,9.649999999999999,9.6,9.7,bad_2-10,1,,,neutral,26,20-50,,,16.56,-0.16,bearish,-12966516,true,mixed,false,confirmed,2026-07-14T16:40:05.086Z,9.75,0,"{""afternoon"":false,""posgex_noroom"":false,""flow_exhausted"":false,""flow_against"":false,""pin"":false,""breakeven"":false}",3,true,true,true,,"{""executed"":false,""note"":""bear_above_prior_close ($7539.38 >= $7517.22)"",""unknown_flags"":0}"
2026-07-14T16:43:57.102Z,2026-07-14,SPXW,SPX,bull,7543.52,BULL_REVERSE,2026-07-14T16:44:57.102Z,lunch,SPXW260714C07545000,SPXW260714C07545000,2026-07-14,7545,call,7.15,7.1,7.2,bad_2-10,1.4,,,neutral,28,20-50,,,16.46,-0.26,bearish,-4894272,false,one-sided,false,not_confirmed,2026-07-14T16:45:04.287Z,6.35,2,"{""afternoon"":false,""posgex_noroom"":false,""flow_exhausted"":true,""flow_against"":true,""pin"":false,""breakeven"":false}",1,false,false,false,,"{""executed"":true,""note"":{""note"":""ok"",""execution_status"":""executed"",""bull_tape_gate_pass"":true},""unknown_flags"":0}"
2026-07-14T17:17:57.140Z,2026-07-14,SPXW,SPX,bull,7543.77,BULL_REVERSE,2026-07-14T17:18:57.140Z,lunch,SPXW260714C07545000,SPXW260714C07545000,2026-07-14,7545,call,6.45,6.4,6.5,bad_2-10,1.6,,,neutral,28,20-50,,,16.51,-0.21,bearish,-3446007,false,one-sided,false,confirmed,2026-07-14T17:19:04.813Z,7.25,2,"{""afternoon"":false,""posgex_noroom"":false,""flow_exhausted"":true,""flow_against"":true,""pin"":false,""breakeven"":false}",1,false,false,false,,"{""executed"":true,""note"":{""note"":""ok"",""execution_status"":""executed"",""bull_tape_gate_pass"":true},""unknown_flags"":0}"
2026-07-14T17:18:57.141Z,2026-07-14,SPXW,SPX,bear,7545.27,BEAR_RUG,2026-07-14T17:19:57.141Z,lunch,SPXW260714P07545000,SPXW260714P07545000,2026-07-14,7545,put,7.25,7.2,7.3,bad_2-10,1.4,,,neutral,33,20-50,,,16.48,-0.24,bearish,-1955392,true,one-sided,false,not_confirmed,2026-07-14T17:20:03.919Z,6.25,1,"{""afternoon"":false,""posgex_noroom"":false,""flow_exhausted"":true,""flow_against"":false,""pin"":false,""breakeven"":false}",1,false,true,false,,"{""executed"":false,""note"":""bear_above_prior_close ($7545.27 >= $7517.22)"",""unknown_flags"":0}"
2026-07-14T17:43:57.157Z,2026-07-14,QQQ,QQQ,bear,721.23,BEAR_RUG,2026-07-14T17:44:57.157Z,13:30-15,QQQ260714P00721000,QQQ260714P00721000,2026-07-14,721,put,0.855,0.85,0.86,good_0.5-2,1.2,,,positive,31,20-50,,,16.48,-0.24,bullish,27381,false,mixed,false,confirmed,2026-07-14T17:45:04.854Z,0.91,3,"{""afternoon"":true,""posgex_noroom"":false,""flow_exhausted"":false,""flow_against"":true,""pin"":true,""breakeven"":false}",1,false,false,false,,"{""executed"":false,""note"":""bear_above_prior_close ($721.23 >= $711.93)"",""unknown_flags"":0}"
2026-07-14T18:41:57.274Z,2026-07-14,QQQ,QQQ,bear,720.655,BEAR_RUG,2026-07-14T18:42:57.274Z,13:30-15,QQQ260714P00721000,QQQ260714P00721000,2026-07-14,721,put,0.945,0.94,0.95,good_0.5-2,1.1,,,positive,9,<20,,,16.41,-0.31,bearish,-1055178,true,mixed,false,not_confirmed,2026-07-14T18:43:05.674Z,0.925,3,"{""afternoon"":true,""posgex_noroom"":true,""flow_exhausted"":false,""flow_against"":false,""pin"":true,""breakeven"":false}",2,false,false,false,,"{""executed"":false,""note"":""bear_above_prior_close ($720.65 >= $711.93)"",""unknown_flags"":0}"
2026-07-14T19:11:57.330Z,2026-07-14,QQQ,QQQ,bull,719.99,BULL_REVERSE,2026-07-14T19:12:57.330Z,15+,QQQ260714C00720000,QQQ260714C00720000,2026-07-14,720,call,0.635,0.63,0.64,good_0.5-2,1.6,,,positive,0,<20,,,16.45,-0.27,bearish,-5675835,false,one-sided,false,confirmed,2026-07-14T19:13:05.674Z,0.755,4,"{""afternoon"":false,""posgex_noroom"":true,""flow_exhausted"":true,""flow_against"":true,""pin"":true,""breakeven"":false}",1,false,false,false,,"{""executed"":true,""note"":{""note"":""ok"",""execution_status"":""executed"",""bull_tape_gate_pass"":true},""unknown_flags"":0}"
2026-07-14T19:12:57.331Z,2026-07-14,QQQ,QQQ,bear,720.265,BEAR_RUG,2026-07-14T19:13:57.331Z,15+,QQQ260714P00720000,QQQ260714P00720000,2026-07-14,720,put,0.495,0.49,0.5,other,2,,,positive,4,<20,,,16.44,-0.28,bearish,-6073425,true,one-sided,false,not_confirmed,2026-07-14T19:14:06.044Z,0.405,3,"{""afternoon"":false,""posgex_noroom"":true,""flow_exhausted"":true,""flow_against"":false,""pin"":true,""breakeven"":false}",0,false,false,false,,"{""executed"":false,""note"":""bear_above_prior_close ($720.26 >= $711.93)"",""unknown_flags"":0}"
2026-07-14T19:42:57.371Z,2026-07-14,QQQ,QQQ,bear,720.0799999999999,BEAR_RUG,2026-07-14T19:43:57.371Z,15+,QQQ260714P00720000,QQQ260714P00720000,2026-07-14,720,put,0.36,0.35,0.37,other,5.6,,,positive,1,<20,,,16.44,-0.28,bearish,-117281,true,mixed,false,not_confirmed,2026-07-14T19:44:05.366Z,0.265,2,"{""afternoon"":false,""posgex_noroom"":true,""flow_exhausted"":false,""flow_against"":false,""pin"":true,""breakeven"":false}",1,false,false,false,,"{""executed"":false,""note"":""after_15:15_ET"",""unknown_flags"":0}"
2026-07-14T19:59:57.384Z,2026-07-14,SPY,SPY,bear,751.9,BEAR_RUG,2026-07-14T20:00:57.384Z,15+,SPY260714P00752000,SPY260714P00752000,2026-07-14,752,put,0.185,0.18,0.19,other,5.4,,,positive,25,20-50,,,16.38,-0.34,bearish,-620566,true,mixed,false,confirmed,2026-07-14T20:01:06.717Z,0.28,0,"{""afternoon"":false,""posgex_noroom"":false,""flow_exhausted"":false,""flow_against"":false,""pin"":false,""breakeven"":false}",2,true,true,true,,"{""executed"":false,""note"":""after_15:15_ET"",""unknown_flags"":0}"
