timestamp,trading_date,ticker,underlying_symbol,fire_direction,fire_price,fire_source,entry_candidate_time,current_time_bucket,option_contract_candidate,option_symbol,expiry,strike,call_or_put,premium_mid,premium_bid,premium_ask,premium_band,spread_pct,volume,open_interest,gex_state,distance_to_wall_bps,wall_bucket,day_type,trend_or_chop_state,vix_level,vix_change_from_open,flow_5m_direction,flow_5m_net_premium,flow_5m_agreement,flow_tier,flow_exhaustion_flag,confirmation_entry_outcome,confirmation_timestamp,confirmation_price,red_flag_count,red_flags_json,positive_stack_score,policy_flags_eq_0_pass,policy_flags_le_1_pass,policy_full_combined_pass,missing_data,notes_json
2026-07-15T13:30:11.426Z,2026-07-15,SPXW,SPX,bull,7570.87,BULL_REVERSE,2026-07-15T13:31:11.426Z,9:30-10,SPXW260715C07570000,SPXW260715C07570000,2026-07-15,7570,call,14.45,14.4,14.5,other,0.7,,,negative,12,<20,,,16.17,0,bullish,1596163,true,one-sided,false,confirmed,2026-07-15T13:31:27.847Z,14.75,1,"{""afternoon"":false,""posgex_noroom"":false,""flow_exhausted"":true,""flow_against"":false,""pin"":false,""breakeven"":false}",1,false,true,false,,"{""executed"":true,""note"":{""note"":""ok"",""execution_status"":""executed"",""bull_tape_gate_pass"":true},""unknown_flags"":0}"
2026-07-15T13:33:11.427Z,2026-07-15,SPXW,SPX,bear,7573.84,BEAR_RUG,2026-07-15T13:34:11.427Z,9:30-10,SPXW260715P07575000,SPXW260715P07575000,2026-07-15,7575,put,13.4,13.3,13.5,other,1.5,,,neutral,18,<20,,,16.05,-0.12,bearish,-4368691,true,mixed,false,not_confirmed,2026-07-15T13:34:26.423Z,12.1,0,"{""afternoon"":false,""posgex_noroom"":false,""flow_exhausted"":false,""flow_against"":false,""pin"":false,""breakeven"":false}",3,true,true,false,,"{""executed"":false,""note"":""bear_above_prior_close ($7573.84 >= $7546.52)"",""unknown_flags"":0}"
2026-07-15T13:38:11.426Z,2026-07-15,QQQ,QQQ,bear,721.69,BEAR_RUG,2026-07-15T13:39:11.426Z,9:30-10,QQQ260715P00722000,QQQ260715P00722000,2026-07-15,722,put,2.4850000000000003,2.48,2.49,bad_2-10,0.4,,,positive,51,50-100(sweet),,,16.07,-0.1,bearish,-2786566,true,mixed,false,not_confirmed,2026-07-15T13:39:29.153Z,2.275,1,"{""afternoon"":false,""posgex_noroom"":false,""flow_exhausted"":false,""flow_against"":false,""pin"":false,""breakeven"":true}",2,false,true,false,,"{""executed"":false,""note"":""bear_above_prior_close ($721.69 >= $720.10)"",""unknown_flags"":0}"
2026-07-15T16:14:58.560Z,2026-07-15,SPXW,SPX,bear,7537.34,BEAR_RUG,2026-07-15T16:15:58.560Z,lunch,SPXW260715P07535000,SPXW260715P07535000,2026-07-15,7535,put,9,8.9,9.1,bad_2-10,2.2,,,positive,30,20-50,,,16.4,0.23,bullish,48942093,false,one-sided,true,not_confirmed,2026-07-15T16:16:06.506Z,8.850000000000001,2,"{""afternoon"":false,""posgex_noroom"":false,""flow_exhausted"":true,""flow_against"":true,""pin"":false,""breakeven"":false}",0,false,false,false,,"{""executed"":true,""note"":""ok"",""unknown_flags"":0}"
2026-07-15T16:34:58.594Z,2026-07-15,QQQ,QQQ,bull,711.155,BULL_REVERSE,2026-07-15T16:35:58.594Z,lunch,QQQ260715C00711000,QQQ260715C00711000,2026-07-15,711,call,1.7650000000000001,1.76,1.77,good_0.5-2,0.6,,,positive,12,<20,,,16.48,0.31,bullish,2072846,true,mixed,false,not_confirmed,2026-07-15T16:36:06.748Z,1.5950000000000002,1,"{""afternoon"":false,""posgex_noroom"":true,""flow_exhausted"":false,""flow_against"":false,""pin"":false,""breakeven"":false}",2,false,true,false,,"{""executed"":false,""note"":{""note"":""bull_tape_gate (SPY_QQQ_SPX_BELOW_PRIOR_CLOSE)"",""execution_status"":""gate_blocked"",""blocked_by"":""bull_tape_gate"",""bull_tape_gate_pass"":false,""bull_tape_gate_reason"":""SPY_QQQ_SPX_BELOW_PRIOR_CLOSE""},""unknown_flags"":0}"
2026-07-15T16:41:58.578Z,2026-07-15,QQQ,QQQ,bear,710.84,BEAR_RUG,2026-07-15T16:42:58.578Z,lunch,QQQ260715P00711000,QQQ260715P00711000,2026-07-15,711,put,1.685,1.68,1.69,good_0.5-2,0.6,,,positive,54,50-100(sweet),,,16.5,0.33,bearish,-2605789,true,mixed,false,not_confirmed,2026-07-15T16:43:07.658Z,1.59,0,"{""afternoon"":false,""posgex_noroom"":false,""flow_exhausted"":false,""flow_against"":false,""pin"":false,""breakeven"":false}",4,true,true,false,,"{""executed"":true,""note"":""ok"",""unknown_flags"":0}"
2026-07-15T17:30:58.642Z,2026-07-15,SPXW,SPX,bull,7555.31,BULL_REVERSE,2026-07-15T17:31:58.642Z,13:30-15,SPXW260715C07555000,SPXW260715C07555000,2026-07-15,7555,call,6.45,6.4,6.5,bad_2-10,1.6,,,positive,6,<20,,,15.94,-0.23,bearish,-24482631,false,mixed,false,confirmed,2026-07-15T17:32:06.074Z,6.65,3,"{""afternoon"":true,""posgex_noroom"":true,""flow_exhausted"":false,""flow_against"":true,""pin"":false,""breakeven"":false}",0,false,false,false,,"{""executed"":true,""note"":{""note"":""ok"",""execution_status"":""executed"",""bull_tape_gate_pass"":true},""unknown_flags"":0}"
2026-07-15T17:46:58.671Z,2026-07-15,SPXW,SPX,bear,7563.09,BEAR_RUG,2026-07-15T17:47:58.671Z,13:30-15,SPXW260715P07565000,SPXW260715P07565000,2026-07-15,7565,put,6.9,6.8,7,bad_2-10,2.9,,,positive,11,<20,,,15.79,-0.38,bearish,-3797980,true,mixed,false,not_confirmed,2026-07-15T17:48:08.024Z,6.35,2,"{""afternoon"":true,""posgex_noroom"":true,""flow_exhausted"":false,""flow_against"":false,""pin"":false,""breakeven"":false}",1,false,false,false,,"{""executed"":false,""note"":""bear_above_prior_close ($7563.09 >= $7546.52)"",""unknown_flags"":0}"
2026-07-15T17:50:58.663Z,2026-07-15,QQQ,QQQ,bear,716.955,BEAR_RUG,2026-07-15T17:51:58.663Z,13:30-15,QQQ260715P00717000,QQQ260715P00717000,2026-07-15,717,put,1.1,1.09,1.11,good_0.5-2,1.8,,,positive,13,<20,,,15.77,-0.4,bullish,4452222,false,mixed,false,not_confirmed,2026-07-15T17:52:08.668Z,1.085,3,"{""afternoon"":true,""posgex_noroom"":true,""flow_exhausted"":false,""flow_against"":true,""pin"":false,""breakeven"":false}",1,false,false,false,,"{""executed"":true,""note"":""ok"",""unknown_flags"":0}"
2026-07-15T18:04:58.676Z,2026-07-15,QQQ,QQQ,bull,717.565,BULL_REVERSE,2026-07-15T18:05:58.676Z,13:30-15,QQQ260715C00718000,QQQ260715C00718000,2026-07-15,718,call,0.845,0.84,0.85,good_0.5-2,1.2,,,positive,6,<20,,,15.75,-0.42,bearish,-2898023,false,mixed,false,confirmed,2026-07-15T18:06:07.040Z,0.97,4,"{""afternoon"":true,""posgex_noroom"":true,""flow_exhausted"":false,""flow_against"":true,""pin"":true,""breakeven"":false}",1,false,false,false,,"{""executed"":true,""note"":{""note"":""ok"",""execution_status"":""executed"",""bull_tape_gate_pass"":true},""unknown_flags"":0}"
