timestamp,trading_date,ticker,underlying_symbol,fire_direction,fire_price,fire_source,entry_candidate_time,current_time_bucket,option_contract_candidate,option_symbol,expiry,strike,call_or_put,premium_mid,premium_bid,premium_ask,premium_band,spread_pct,volume,open_interest,gex_state,distance_to_wall_bps,wall_bucket,day_type,trend_or_chop_state,vix_level,vix_change_from_open,flow_5m_direction,flow_5m_net_premium,flow_5m_agreement,flow_tier,flow_exhaustion_flag,confirmation_entry_outcome,confirmation_timestamp,confirmation_price,red_flag_count,red_flags_json,positive_stack_score,policy_flags_eq_0_pass,policy_flags_le_1_pass,policy_full_combined_pass,missing_data,notes_json
2026-07-17T13:30:39.564Z,2026-07-17,SPXW,SPX,bear,7443.51,BEAR_RUG,2026-07-17T13:31:39.564Z,9:30-10,SPXW260717P07445000,SPXW260717P07445000,2026-07-17,7445,put,23.15,23.1,23.2,other,0.4,,,negative,25,20-50,,,19.16,0,bearish,-3161464,true,mixed,false,not_confirmed,2026-07-17T13:31:47.656Z,21.05,1,"{""afternoon"":false,""posgex_noroom"":false,""flow_exhausted"":false,""flow_against"":false,""pin"":false,""breakeven"":true}",2,false,true,false,,"{""executed"":false,""note"":""bear_above_session_open ($7443.51 >= $7443.51)"",""unknown_flags"":0}"
2026-07-17T13:57:29.309Z,2026-07-17,QQQ,QQQ,bull,692.3,BULL_REVERSE,2026-07-17T13:58:29.309Z,9:30-10,QQQ260717C00692000,QQQ260717C00692000,2026-07-17,692,call,3.2300000000000004,3.22,3.24,bad_2-10,0.6,,,positive,39,20-50,,,18.46,-0.7,bullish,11525406,true,mixed,false,confirmed,2026-07-17T13:58:38.258Z,3.465,1,"{""afternoon"":false,""posgex_noroom"":false,""flow_exhausted"":false,""flow_against"":false,""pin"":false,""breakeven"":true}",1,false,true,false,,"{""executed"":false,""note"":{""note"":""bull_tape_gate (SPY_QQQ_SPX_BELOW_PRIOR_CLOSE)"",""execution_status"":""gate_blocked"",""blocked_by"":""bull_tape_gate"",""bull_tape_gate_pass"":false,""bull_tape_gate_reason"":""SPY_QQQ_SPX_BELOW_PRIOR_CLOSE""},""unknown_flags"":0}"
2026-07-17T14:06:29.315Z,2026-07-17,SPY,SPY,bear,746.175,BEAR_RUG,2026-07-17T14:07:29.315Z,10-11,SPY260717P00746000,SPY260717P00746000,2026-07-17,746,put,1.725,1.72,1.73,good_0.5-2,0.6,,,positive,16,<20,,,18.1,-1.06,bullish,1718831,false,mixed,false,confirmed,2026-07-17T14:07:36.805Z,1.78,2,"{""afternoon"":false,""posgex_noroom"":true,""flow_exhausted"":false,""flow_against"":true,""pin"":false,""breakeven"":false}",1,false,false,false,,"{""executed"":true,""note"":""ok"",""unknown_flags"":0}"
2026-07-17T14:06:29.315Z,2026-07-17,QQQ,QQQ,bear,696.26,BEAR_RUG,2026-07-17T14:07:29.315Z,10-11,QQQ260717P00696000,QQQ260717P00696000,2026-07-17,696,put,2.8,2.79,2.81,bad_2-10,0.7,,,positive,90,50-100(sweet),,,18.1,-1.06,bearish,-591166,true,one-sided,false,confirmed,2026-07-17T14:07:36.820Z,2.96,2,"{""afternoon"":false,""posgex_noroom"":false,""flow_exhausted"":true,""flow_against"":false,""pin"":false,""breakeven"":true}",1,false,false,false,,"{""executed"":true,""note"":""ok"",""unknown_flags"":0}"
2026-07-17T14:33:29.289Z,2026-07-17,SPXW,SPX,bear,7481.41,BEAR_RUG,2026-07-17T14:34:29.289Z,10-11,SPXW260717P07480000,SPXW260717P07480000,2026-07-17,7480,put,15.6,15.5,15.7,other,1.3,,,negative,109,>100,,,18.24,-0.92,bullish,837863,false,mixed,false,not_confirmed,2026-07-17T14:34:36.609Z,12.8,1,"{""afternoon"":false,""posgex_noroom"":false,""flow_exhausted"":false,""flow_against"":true,""pin"":false,""breakeven"":false}",1,false,true,false,,"{""executed"":true,""note"":""ok"",""unknown_flags"":0}"
2026-07-17T14:40:29.313Z,2026-07-17,QQQ,QQQ,bull,698.0799999999999,BULL_REVERSE,2026-07-17T14:41:29.313Z,10-11,QQQ260717C00698000,QQQ260717C00698000,2026-07-17,698,call,2.8049999999999997,2.8,2.81,bad_2-10,0.4,,,positive,242,>100,,,18.07,-1.09,bullish,3616078,true,mixed,false,not_confirmed,2026-07-17T14:41:36.897Z,2.71,1,"{""afternoon"":false,""posgex_noroom"":false,""flow_exhausted"":false,""flow_against"":false,""pin"":false,""breakeven"":true}",1,false,true,false,,"{""executed"":false,""note"":{""note"":""bull_tape_gate (SPY_QQQ_SPX_BELOW_PRIOR_CLOSE)"",""execution_status"":""gate_blocked"",""blocked_by"":""bull_tape_gate"",""bull_tape_gate_pass"":false,""bull_tape_gate_reason"":""SPY_QQQ_SPX_BELOW_PRIOR_CLOSE""},""unknown_flags"":0}"
2026-07-17T14:41:29.315Z,2026-07-17,QQQ,QQQ,bear,697.73,BEAR_RUG,2026-07-17T14:42:29.315Z,10-11,QQQ260717P00698000,QQQ260717P00698000,2026-07-17,698,put,2.8449999999999998,2.84,2.85,bad_2-10,0.4,,,positive,111,>100,,,18.1,-1.06,bullish,1026553,false,mixed,false,not_confirmed,2026-07-17T14:42:37.503Z,2.815,2,"{""afternoon"":false,""posgex_noroom"":false,""flow_exhausted"":false,""flow_against"":true,""pin"":false,""breakeven"":true}",0,false,false,false,,"{""executed"":true,""note"":""ok"",""unknown_flags"":0}"
2026-07-17T14:47:29.318Z,2026-07-17,SPY,SPY,bear,746.45,BEAR_RUG,2026-07-17T14:48:29.318Z,10-11,SPY260717P00746000,SPY260717P00746000,2026-07-17,746,put,1.455,1.45,1.46,good_0.5-2,0.7,,,positive,19,<20,,,18.05,-1.11,bearish,-291670,true,mixed,false,confirmed,2026-07-17T14:48:36.960Z,1.605,1,"{""afternoon"":false,""posgex_noroom"":true,""flow_exhausted"":false,""flow_against"":false,""pin"":false,""breakeven"":false}",2,false,true,false,,"{""executed"":true,""note"":""ok"",""unknown_flags"":0}"
2026-07-17T15:04:29.394Z,2026-07-17,SPXW,SPX,bear,7468.06,BEAR_RUG,2026-07-17T15:05:29.394Z,11-12,SPXW260717P07470000,SPXW260717P07470000,2026-07-17,7470,put,15.75,15.7,15.8,other,0.6,,,negative,91,50-100(sweet),,,18.54,-0.62,bullish,53216218,false,one-sided,true,not_confirmed,2026-07-17T15:05:37.165Z,15.3,2,"{""afternoon"":false,""posgex_noroom"":false,""flow_exhausted"":true,""flow_against"":true,""pin"":false,""breakeven"":false}",2,false,false,false,,"{""executed"":true,""note"":""ok"",""unknown_flags"":0}"
2026-07-17T15:48:23.678Z,2026-07-17,QQQ,QQQ,bull,696.87,BULL_REVERSE,2026-07-17T15:49:23.678Z,11-12,QQQ260717C00697000,QQQ260717C00697000,2026-07-17,697,call,2.01,2,2.02,bad_2-10,1,,,positive,16,<20,,,18.07,-1.09,bullish,400475,true,mixed,false,not_confirmed,2026-07-17T15:49:32.903Z,1.915,1,"{""afternoon"":false,""posgex_noroom"":true,""flow_exhausted"":false,""flow_against"":false,""pin"":false,""breakeven"":false}",1,false,true,false,,"{""executed"":false,""note"":{""note"":""bull_tape_gate (SPY_QQQ_SPX_BELOW_PRIOR_CLOSE)"",""execution_status"":""gate_blocked"",""blocked_by"":""bull_tape_gate"",""bull_tape_gate_pass"":false,""bull_tape_gate_reason"":""SPY_QQQ_SPX_BELOW_PRIOR_CLOSE""},""unknown_flags"":0}"
