timestamp,trading_date,ticker,underlying_symbol,fire_direction,fire_price,fire_source,entry_candidate_time,current_time_bucket,option_contract_candidate,option_symbol,expiry,strike,call_or_put,premium_mid,premium_bid,premium_ask,premium_band,spread_pct,volume,open_interest,gex_state,distance_to_wall_bps,wall_bucket,day_type,trend_or_chop_state,vix_level,vix_change_from_open,flow_5m_direction,flow_5m_net_premium,flow_5m_agreement,flow_tier,flow_exhaustion_flag,confirmation_entry_outcome,confirmation_timestamp,confirmation_price,red_flag_count,red_flags_json,positive_stack_score,policy_flags_eq_0_pass,policy_flags_le_1_pass,policy_full_combined_pass,missing_data,notes_json
2026-07-20T16:02:00.109Z,2026-07-20,SPXW,SPX,bear,7485.27,BEAR_RUG,2026-07-20T16:03:00.109Z,lunch,SPXW260720P07485000,SPXW260720P07485000,2026-07-20,7485,put,9.75,9.7,9.8,bad_2-10,1,,,positive,20,20-50,,,17.69,0,bullish,2461994,false,mixed,false,confirmed,2026-07-20T16:03:06.985Z,11.95,1,"{""afternoon"":false,""posgex_noroom"":false,""flow_exhausted"":false,""flow_against"":true,""pin"":false,""breakeven"":false}",0,false,true,false,,"{""executed"":false,""note"":""bear_above_session_open ($7485.27 >= $7485.27)"",""unknown_flags"":0}"
2026-07-20T16:02:00.109Z,2026-07-20,QQQ,QQQ,bear,702.325,BEAR_RUG,2026-07-20T16:03:00.109Z,lunch,QQQ260720P00702000,QQQ260720P00702000,2026-07-20,702,put,1.43,1.42,1.44,good_0.5-2,1.4,,,positive,19,<20,,,17.69,0,bullish,1466356,false,mixed,false,confirmed,2026-07-20T16:03:07.476Z,1.565,3,"{""afternoon"":false,""posgex_noroom"":true,""flow_exhausted"":false,""flow_against"":true,""pin"":true,""breakeven"":false}",1,false,false,false,,"{""executed"":false,""note"":""bear_above_session_open ($702.33 >= $702.33)"",""unknown_flags"":0}"
2026-07-20T17:06:00.199Z,2026-07-20,SPXW,SPX,bull,7469.61,BULL_REVERSE,2026-07-20T17:07:00.199Z,lunch,SPXW260720C07470000,SPXW260720C07470000,2026-07-20,7470,call,8.95,8.9,9,bad_2-10,1.1,,,positive,1,<20,,,18.05,0.36,bullish,118474,true,mixed,false,not_confirmed,2026-07-20T17:07:08.222Z,8.5,1,"{""afternoon"":false,""posgex_noroom"":true,""flow_exhausted"":false,""flow_against"":false,""pin"":false,""breakeven"":false}",1,false,true,false,,"{""executed"":true,""note"":{""note"":""ok"",""execution_status"":""executed"",""bull_tape_gate_pass"":true},""unknown_flags"":0}"
2026-07-20T17:09:00.203Z,2026-07-20,SPXW,SPX,bear,7468.48,BEAR_RUG,2026-07-20T17:10:00.203Z,lunch,SPXW260720P07470000,SPXW260720P07470000,2026-07-20,7470,put,10.25,10.2,10.3,other,1,,,positive,38,20-50,,,18.08,0.39,bullish,2599549,false,mixed,false,not_confirmed,2026-07-20T17:10:08.912Z,8.350000000000001,1,"{""afternoon"":false,""posgex_noroom"":false,""flow_exhausted"":false,""flow_against"":true,""pin"":false,""breakeven"":false}",0,false,true,false,,"{""executed"":false,""note"":""bear_above_prior_close ($7468.48 >= $7465.49)"",""unknown_flags"":0}"
2026-07-20T17:16:00.224Z,2026-07-20,SPXW,SPX,bear,7462.12,BEAR_CONTINUE,2026-07-20T17:17:00.224Z,lunch,SPXW260720P07460000,SPXW260720P07460000,2026-07-20,7460,put,9.1,9,9.2,bad_2-10,2.2,,,positive,43,20-50,,,18.25,0.56,bullish,4900094,false,one-sided,false,not_confirmed,2026-07-20T17:17:08.754Z,8.649999999999999,2,"{""afternoon"":false,""posgex_noroom"":false,""flow_exhausted"":true,""flow_against"":true,""pin"":false,""breakeven"":false}",0,false,false,false,,"{""executed"":true,""note"":""ok"",""unknown_flags"":0}"
2026-07-20T17:41:00.225Z,2026-07-20,SPXW,SPX,bear,7463.97,BEAR_CONTINUE,2026-07-20T17:42:00.225Z,13:30-15,SPXW260720P07465000,SPXW260720P07465000,2026-07-20,7465,put,9.25,9.2,9.3,bad_2-10,1.1,,,positive,32,20-50,,,18.2,0.51,bullish,9603414,false,mixed,false,not_confirmed,2026-07-20T17:42:07.954Z,9.05,2,"{""afternoon"":true,""posgex_noroom"":false,""flow_exhausted"":false,""flow_against"":true,""pin"":false,""breakeven"":false}",0,false,false,false,,"{""executed"":true,""note"":""ok"",""unknown_flags"":0}"
2026-07-20T17:46:00.228Z,2026-07-20,SPXW,SPX,bear,7467.44,BEAR_RUG,2026-07-20T17:47:00.228Z,13:30-15,SPXW260720P07465000,SPXW260720P07465000,2026-07-20,7465,put,6.95,6.9,7,bad_2-10,1.4,,,positive,37,20-50,,,18.15,0.46,bullish,920175,false,one-sided,false,confirmed,2026-07-20T17:47:08.262Z,7.35,3,"{""afternoon"":true,""posgex_noroom"":false,""flow_exhausted"":true,""flow_against"":true,""pin"":false,""breakeven"":false}",0,false,false,false,,"{""executed"":false,""note"":""bear_above_prior_close ($7467.44 >= $7465.49)"",""unknown_flags"":0}"
2026-07-20T18:10:00.237Z,2026-07-20,QQQ,QQQ,bull,700.845,BULL_REVERSE,2026-07-20T18:11:00.237Z,13:30-15,QQQ260720C00701000,QQQ260720C00701000,2026-07-20,701,call,0.95,0.94,0.96,good_0.5-2,2.1,,,positive,2,<20,,,17.89,0.2,bullish,205140,true,mixed,false,confirmed,2026-07-20T18:11:09.027Z,1.005,2,"{""afternoon"":true,""posgex_noroom"":true,""flow_exhausted"":false,""flow_against"":false,""pin"":false,""breakeven"":false}",2,false,false,false,,"{""executed"":true,""note"":{""note"":""ok"",""execution_status"":""executed"",""bull_tape_gate_pass"":true},""unknown_flags"":0}"
2026-07-20T18:13:00.240Z,2026-07-20,QQQ,QQQ,bear,701.125,BEAR_RUG,2026-07-20T18:14:00.240Z,13:30-15,QQQ260720P00701000,QQQ260720P00701000,2026-07-20,701,put,0.985,0.98,0.99,good_0.5-2,1,,,positive,2,<20,,,17.8,0.11,bullish,552111,false,mixed,false,not_confirmed,2026-07-20T18:14:10.167Z,0.975,3,"{""afternoon"":true,""posgex_noroom"":true,""flow_exhausted"":false,""flow_against"":true,""pin"":false,""breakeven"":false}",1,false,false,false,,"{""executed"":false,""note"":""bear_above_prior_close ($701.13 >= $697.11)"",""unknown_flags"":0}"
2026-07-20T18:32:00.310Z,2026-07-20,SPXW,SPX,bull,7466.3,BULL_REVERSE,2026-07-20T18:33:00.310Z,13:30-15,SPXW260720C07465000,SPXW260720C07465000,2026-07-20,7465,call,7.1,7,7.2,bad_2-10,2.8,,,positive,5,<20,,,17.99,0.3,bearish,-3532238,false,mixed,false,not_confirmed,2026-07-20T18:33:08.306Z,6.55,3,"{""afternoon"":true,""posgex_noroom"":true,""flow_exhausted"":false,""flow_against"":true,""pin"":false,""breakeven"":false}",0,false,false,false,,"{""executed"":true,""note"":{""note"":""ok"",""execution_status"":""executed"",""bull_tape_gate_pass"":true},""unknown_flags"":0}"
