ticker,et,ts,spot,day_hi,day_lo,range_sofar,pos_in_range,or_hi,or_lo,prior_close,prior_high,prior_low,king,king_sign,king_side,king_share
SPXW,09:47,2026-07-14T13:47:00.000Z,7538.98,7540.95,7515.34,25.61,0.9231,7540.95,7515.34,7515.90,7575.39,7506.53,7585,pika,above,0.1041
SPXW,09:48,2026-07-14T13:48:00.000Z,7538.98,7540.95,7515.34,25.61,0.9231,7540.95,7515.34,7515.90,7575.39,7506.53,7585,pika,above,0.1031
SPXW,09:49,2026-07-14T13:49:00.000Z,7536.21,7540.95,7515.34,25.61,0.8149,7540.95,7515.34,7515.90,7575.39,7506.53,7585,pika,above,0.1079
SPXW,09:50,2026-07-14T13:50:00.000Z,7535.62,7540.95,7515.34,25.61,0.7919,7540.95,7515.34,7515.90,7575.39,7506.53,7585,pika,above,0.1077
SPXW,09:51,2026-07-14T13:51:00.000Z,7535.62,7540.95,7515.34,25.61,0.7919,7540.95,7515.34,7515.90,7575.39,7506.53,7585,pika,above,0.1122
SPXW,09:52,2026-07-14T13:52:00.000Z,7538.74,7540.95,7515.34,25.61,0.9137,7540.95,7515.34,7515.90,7575.39,7506.53,7585,pika,above,0.1193
SPXW,09:53,2026-07-14T13:53:00.000Z,7534.50,7540.95,7515.34,25.61,0.7481,7540.95,7515.34,7515.90,7575.39,7506.53,7585,pika,above,0.1079
SPXW,09:54,2026-07-14T13:54:00.000Z,7534.50,7540.95,7515.34,25.61,0.7481,7540.95,7515.34,7515.90,7575.39,7506.53,7585,pika,above,0.1108
SPXW,09:55,2026-07-14T13:55:00.000Z,7534.50,7540.95,7515.34,25.61,0.7481,7540.95,7515.34,7515.90,7575.39,7506.53,7585,pika,above,0.1072
SPXW,09:56,2026-07-14T13:56:00.000Z,7534.50,7540.95,7515.34,25.61,0.7481,7540.95,7515.34,7515.90,7575.39,7506.53,7585,pika,above,0.1033
SPXW,09:57,2026-07-14T13:57:00.000Z,7534.50,7540.95,7515.34,25.61,0.7481,7540.95,7515.34,7515.90,7575.39,7506.53,7585,pika,above,0.1022
SPXW,09:58,2026-07-14T13:58:00.000Z,7534.50,7540.95,7515.34,25.61,0.7481,7540.95,7515.34,7515.90,7575.39,7506.53,7585,pika,above,0.1055
SPXW,09:59,2026-07-14T13:59:00.000Z,7534.50,7540.95,7515.34,25.61,0.7481,7540.95,7515.34,7515.90,7575.39,7506.53,7585,pika,above,0.1064
SPXW,10:00,2026-07-14T14:00:00.000Z,7534.50,7540.95,7515.34,25.61,0.7481,7540.95,7515.34,7515.90,7575.39,7506.53,7585,pika,above,0.1046
SPXW,10:01,2026-07-14T14:01:00.000Z,7534.50,7540.95,7515.34,25.61,0.7481,7540.95,7515.34,7515.90,7575.39,7506.53,7585,pika,above,0.1007
SPXW,10:02,2026-07-14T14:02:00.000Z,7534.50,7540.95,7515.34,25.61,0.7481,7540.95,7515.34,7515.90,7575.39,7506.53,7585,pika,above,0.0979
SPXW,10:03,2026-07-14T14:03:00.000Z,7534.50,7540.95,7515.34,25.61,0.7481,7540.95,7515.34,7515.90,7575.39,7506.53,7585,pika,above,0.0968
SPXW,10:04,2026-07-14T14:04:00.000Z,7534.50,7540.95,7515.34,25.61,0.7481,7540.95,7515.34,7515.90,7575.39,7506.53,7585,pika,above,0.0985
SPXW,10:05,2026-07-14T14:05:00.000Z,7534.50,7540.95,7515.34,25.61,0.7481,7540.95,7515.34,7515.90,7575.39,7506.53,7585,pika,above,0.1017
SPXW,10:06,2026-07-14T14:06:00.000Z,7534.50,7540.95,7515.34,25.61,0.7481,7540.95,7515.34,7515.90,7575.39,7506.53,7585,pika,above,0.099
SPXW,10:07,2026-07-14T14:07:00.000Z,7534.50,7540.95,7515.34,25.61,0.7481,7540.95,7515.34,7515.90,7575.39,7506.53,7585,pika,above,0.0996
SPXW,10:08,2026-07-14T14:08:00.000Z,7534.50,7540.95,7515.34,25.61,0.7481,7540.95,7515.34,7515.90,7575.39,7506.53,7585,pika,above,0.0967
SPXW,10:09,2026-07-14T14:09:00.000Z,7534.50,7540.95,7515.34,25.61,0.7481,7540.95,7515.34,7515.90,7575.39,7506.53,7585,pika,above,0.0928
SPXW,10:10,2026-07-14T14:10:00.000Z,7534.50,7540.95,7515.34,25.61,0.7481,7540.95,7515.34,7515.90,7575.39,7506.53,7585,pika,above,0.0957
SPXW,10:11,2026-07-14T14:11:00.000Z,7534.50,7540.95,7515.34,25.61,0.7481,7540.95,7515.34,7515.90,7575.39,7506.53,7475,pika,below,0.0938
SPXW,10:12,2026-07-14T14:12:00.000Z,7534.50,7540.95,7515.34,25.61,0.7481,7540.95,7515.34,7515.90,7575.39,7506.53,7475,pika,below,0.0925
SPXW,10:13,2026-07-14T14:13:00.000Z,7534.50,7540.95,7515.34,25.61,0.7481,7540.95,7515.34,7515.90,7575.39,7506.53,7475,pika,below,0.0974
SPXW,10:14,2026-07-14T14:14:00.000Z,7534.50,7540.95,7515.34,25.61,0.7481,7540.95,7515.34,7515.90,7575.39,7506.53,7475,pika,below,0.0959
SPXW,10:15,2026-07-14T14:15:00.000Z,7534.50,7540.95,7515.34,25.61,0.7481,7540.95,7515.34,7515.90,7575.39,7506.53,7475,pika,below,0.0963
SPXW,10:16,2026-07-14T14:16:00.000Z,7534.50,7540.95,7515.34,25.61,0.7481,7540.95,7515.34,7515.90,7575.39,7506.53,7475,pika,below,0.1012
SPXW,10:17,2026-07-14T14:17:00.000Z,7534.50,7540.95,7515.34,25.61,0.7481,7540.95,7515.34,7515.90,7575.39,7506.53,7475,pika,below,0.0996
SPXW,10:18,2026-07-14T14:18:00.000Z,7534.50,7540.95,7515.34,25.61,0.7481,7540.95,7515.34,7515.90,7575.39,7506.53,7475,pika,below,0.1013
SPXW,10:19,2026-07-14T14:19:00.000Z,7534.50,7540.95,7515.34,25.61,0.7481,7540.95,7515.34,7515.90,7575.39,7506.53,7475,pika,below,0.1014
SPXW,10:20,2026-07-14T14:20:00.000Z,7534.50,7540.95,7515.34,25.61,0.7481,7540.95,7515.34,7515.90,7575.39,7506.53,7475,pika,below,0.1037
SPXW,10:21,2026-07-14T14:21:00.000Z,7534.50,7540.95,7515.34,25.61,0.7481,7540.95,7515.34,7515.90,7575.39,7506.53,7475,pika,below,0.0992
SPXW,10:22,2026-07-14T14:22:00.000Z,7534.50,7540.95,7515.34,25.61,0.7481,7540.95,7515.34,7515.90,7575.39,7506.53,7475,pika,below,0.0959
SPXW,10:23,2026-07-14T14:23:00.000Z,7534.50,7540.95,7515.34,25.61,0.7481,7540.95,7515.34,7515.90,7575.39,7506.53,7475,pika,below,0.0939
SPXW,10:24,2026-07-14T14:24:00.000Z,7534.50,7540.95,7515.34,25.61,0.7481,7540.95,7515.34,7515.90,7575.39,7506.53,7475,pika,below,0.0939
SPXW,10:25,2026-07-14T14:25:00.000Z,7534.50,7540.95,7515.34,25.61,0.7481,7540.95,7515.34,7515.90,7575.39,7506.53,7475,pika,below,0.0949
SPXW,10:26,2026-07-14T14:26:00.000Z,7534.50,7540.95,7515.34,25.61,0.7481,7540.95,7515.34,7515.90,7575.39,7506.53,7475,pika,below,0.0941
SPXW,10:27,2026-07-14T14:27:00.000Z,7534.50,7540.95,7515.34,25.61,0.7481,7540.95,7515.34,7515.90,7575.39,7506.53,7475,pika,below,0.0904
SPXW,10:28,2026-07-14T14:28:00.000Z,7534.50,7540.95,7515.34,25.61,0.7481,7540.95,7515.34,7515.90,7575.39,7506.53,7475,pika,below,0.0937
SPXW,10:29,2026-07-14T14:29:00.000Z,7534.50,7540.95,7515.34,25.61,0.7481,7540.95,7515.34,7515.90,7575.39,7506.53,7475,pika,below,0.0923
SPXW,10:30,2026-07-14T14:30:00.000Z,7534.03,7540.95,7515.34,25.61,0.7298,7540.95,7515.34,7515.90,7575.39,7506.53,7475,pika,below,0.1048
SPXW,10:31,2026-07-14T14:31:00.000Z,7534.03,7540.95,7515.34,25.61,0.7298,7540.95,7515.34,7515.90,7575.39,7506.53,7475,pika,below,0.0915
SPXW,10:32,2026-07-14T14:32:00.000Z,7534.03,7540.95,7515.34,25.61,0.7298,7540.95,7515.34,7515.90,7575.39,7506.53,7475,pika,below,0.0919
SPXW,10:33,2026-07-14T14:33:00.000Z,7540.27,7540.95,7515.34,25.61,0.9734,7540.95,7515.34,7515.90,7575.39,7506.53,7585,pika,above,0.0934
SPXW,10:34,2026-07-14T14:34:00.000Z,7540.94,7540.95,7515.34,25.61,0.9996,7540.95,7515.34,7515.90,7575.39,7506.53,7585,pika,above,0.0967
SPXW,10:35,2026-07-14T14:35:00.000Z,7545.36,7545.36,7515.34,30.02,1.0000,7540.95,7515.34,7515.90,7575.39,7506.53,7560,barney,above,0.11
SPXW,10:36,2026-07-14T14:36:00.000Z,7545.02,7545.36,7515.34,30.02,0.9887,7540.95,7515.34,7515.90,7575.39,7506.53,7560,barney,above,0.1089
SPXW,10:37,2026-07-14T14:37:00.000Z,7546.19,7546.19,7515.34,30.85,1.0000,7540.95,7515.34,7515.90,7575.39,7506.53,7585,pika,above,0.1162
SPXW,10:38,2026-07-14T14:38:00.000Z,7544.20,7546.19,7515.34,30.85,0.9355,7540.95,7515.34,7515.90,7575.39,7506.53,7560,barney,above,0.1088
SPXW,10:39,2026-07-14T14:39:00.000Z,7544.20,7546.19,7515.34,30.85,0.9355,7540.95,7515.34,7515.90,7575.39,7506.53,7585,pika,above,0.1072
SPXW,10:40,2026-07-14T14:40:00.000Z,7545.26,7546.19,7515.34,30.85,0.9699,7540.95,7515.34,7515.90,7575.39,7506.53,7585,pika,above,0.1137
SPXW,10:41,2026-07-14T14:41:00.000Z,7547.93,7547.93,7515.34,32.59,1.0000,7540.95,7515.34,7515.90,7575.39,7506.53,7585,pika,above,0.1266
SPXW,10:42,2026-07-14T14:42:00.000Z,7547.93,7547.93,7515.34,32.59,1.0000,7540.95,7515.34,7515.90,7575.39,7506.53,7585,pika,above,0.11
SPXW,10:43,2026-07-14T14:43:00.000Z,7545.16,7547.93,7515.34,32.59,0.9150,7540.95,7515.34,7515.90,7575.39,7506.53,7585,pika,above,0.106
SPXW,10:44,2026-07-14T14:44:00.000Z,7539.34,7547.93,7515.34,32.59,0.7364,7540.95,7515.34,7515.90,7575.39,7506.53,7535,barney,at,0.0917
SPXW,10:45,2026-07-14T14:45:00.000Z,7539.34,7547.93,7515.34,32.59,0.7364,7540.95,7515.34,7515.90,7575.39,7506.53,7535,barney,at,0.1046
SPXW,10:46,2026-07-14T14:46:00.000Z,7538.70,7547.93,7515.34,32.59,0.7168,7540.95,7515.34,7515.90,7575.39,7506.53,7560,barney,above,0.0898
SPXW,10:47,2026-07-14T14:47:00.000Z,7538.70,7547.93,7515.34,32.59,0.7168,7540.95,7515.34,7515.90,7575.39,7506.53,7535,barney,at,0.1006
SPXW,10:48,2026-07-14T14:48:00.000Z,7534.99,7547.93,7515.34,32.59,0.6029,7540.95,7515.34,7515.90,7575.39,7506.53,7500,pika,below,0.0907
SPXW,10:49,2026-07-14T14:49:00.000Z,7537.38,7547.93,7515.34,32.59,0.6763,7540.95,7515.34,7515.90,7575.39,7506.53,7560,barney,above,0.0849
SPXW,10:50,2026-07-14T14:50:00.000Z,7537.38,7547.93,7515.34,32.59,0.6763,7540.95,7515.34,7515.90,7575.39,7506.53,7535,barney,at,0.0839
SPXW,10:51,2026-07-14T14:51:00.000Z,7532.61,7547.93,7515.34,32.59,0.5299,7540.95,7515.34,7515.90,7575.39,7506.53,7500,pika,below,0.092
SPXW,10:52,2026-07-14T14:52:00.000Z,7536.45,7547.93,7515.34,32.59,0.6477,7540.95,7515.34,7515.90,7575.39,7506.53,7500,pika,below,0.0802
SPXW,10:53,2026-07-14T14:53:00.000Z,7536.45,7547.93,7515.34,32.59,0.6477,7540.95,7515.34,7515.90,7575.39,7506.53,7560,barney,above,0.0826
SPXW,10:54,2026-07-14T14:54:00.000Z,7537.65,7547.93,7515.34,32.59,0.6846,7540.95,7515.34,7515.90,7575.39,7506.53,7560,barney,above,0.0861
SPXW,10:55,2026-07-14T14:55:00.000Z,7540.52,7547.93,7515.34,32.59,0.7726,7540.95,7515.34,7515.90,7575.39,7506.53,7585,pika,above,0.0818
SPXW,10:56,2026-07-14T14:56:00.000Z,7540.52,7547.93,7515.34,32.59,0.7726,7540.95,7515.34,7515.90,7575.39,7506.53,7585,pika,above,0.0909
SPXW,10:57,2026-07-14T14:57:00.000Z,7542.49,7547.93,7515.34,32.59,0.8331,7540.95,7515.34,7515.90,7575.39,7506.53,7585,pika,above,0.0935
SPXW,10:58,2026-07-14T14:58:00.000Z,7542.49,7547.93,7515.34,32.59,0.8331,7540.95,7515.34,7515.90,7575.39,7506.53,7560,barney,above,0.0929
SPXW,10:59,2026-07-14T14:59:00.000Z,7544.02,7547.93,7515.34,32.59,0.8800,7540.95,7515.34,7515.90,7575.39,7506.53,7560,barney,above,0.0968
SPXW,11:00,2026-07-14T15:00:00.000Z,7543.59,7547.93,7515.34,32.59,0.8668,7540.95,7515.34,7515.90,7575.39,7506.53,7560,barney,above,0.0943
SPXW,11:01,2026-07-14T15:01:00.000Z,7543.59,7547.93,7515.34,32.59,0.8668,7540.95,7515.34,7515.90,7575.39,7506.53,7560,barney,above,0.0976
SPXW,11:02,2026-07-14T15:02:00.000Z,7541.98,7547.93,7515.34,32.59,0.8174,7540.95,7515.34,7515.90,7575.39,7506.53,7560,barney,above,0.0957
SPXW,11:03,2026-07-14T15:03:00.000Z,7540.84,7547.93,7515.34,32.59,0.7824,7540.95,7515.34,7515.90,7575.39,7506.53,7560,barney,above,0.0927
SPXW,11:04,2026-07-14T15:04:00.000Z,7540.84,7547.93,7515.34,32.59,0.7824,7540.95,7515.34,7515.90,7575.39,7506.53,7560,barney,above,0.0931
SPXW,11:05,2026-07-14T15:05:00.000Z,7550.53,7550.53,7515.34,35.19,1.0000,7540.95,7515.34,7515.90,7575.39,7506.53,7560,barney,above,0.1122
SPXW,11:06,2026-07-14T15:06:00.000Z,7549.98,7550.53,7515.34,35.19,0.9844,7540.95,7515.34,7515.90,7575.39,7506.53,7560,barney,above,0.1117
SPXW,11:07,2026-07-14T15:07:00.000Z,7551.90,7551.90,7515.34,36.56,1.0000,7540.95,7515.34,7515.90,7575.39,7506.53,7560,barney,above,0.1125
SPXW,11:08,2026-07-14T15:08:00.000Z,7552.15,7552.15,7515.34,36.81,1.0000,7540.95,7515.34,7515.90,7575.39,7506.53,7560,barney,above,0.1276
SPXW,11:09,2026-07-14T15:09:00.000Z,7556.11,7556.11,7515.34,40.77,1.0000,7540.95,7515.34,7515.90,7575.39,7506.53,7560,barney,at,0.1315
SPXW,11:10,2026-07-14T15:10:00.000Z,7555.02,7556.11,7515.34,40.77,0.9733,7540.95,7515.34,7515.90,7575.39,7506.53,7560,barney,at,0.1236
SPXW,11:11,2026-07-14T15:11:00.000Z,7553.31,7556.11,7515.34,40.77,0.9313,7540.95,7515.34,7515.90,7575.39,7506.53,7560,barney,above,0.1214
SPXW,11:12,2026-07-14T15:12:00.000Z,7551.43,7556.11,7515.34,40.77,0.8852,7540.95,7515.34,7515.90,7575.39,7506.53,7560,barney,above,0.1121
SPXW,11:13,2026-07-14T15:13:00.000Z,7552.02,7556.11,7515.34,40.77,0.8997,7540.95,7515.34,7515.90,7575.39,7506.53,7560,barney,above,0.1087
SPXW,11:14,2026-07-14T15:14:00.000Z,7552.77,7556.11,7515.34,40.77,0.9181,7540.95,7515.34,7515.90,7575.39,7506.53,7560,barney,above,0.112
SPXW,11:15,2026-07-14T15:15:00.000Z,7552.09,7556.11,7515.34,40.77,0.9014,7540.95,7515.34,7515.90,7575.39,7506.53,7550,barney,at,0.1086
SPXW,11:16,2026-07-14T15:16:00.000Z,7551.94,7556.11,7515.34,40.77,0.8977,7540.95,7515.34,7515.90,7575.39,7506.53,7550,barney,at,0.1099
SPXW,11:17,2026-07-14T15:17:00.000Z,7549.97,7556.11,7515.34,40.77,0.8494,7540.95,7515.34,7515.90,7575.39,7506.53,7550,barney,at,0.1101
SPXW,11:18,2026-07-14T15:18:00.000Z,7548.14,7556.11,7515.34,40.77,0.8045,7540.95,7515.34,7515.90,7575.39,7506.53,7550,barney,at,0.1163
SPXW,11:19,2026-07-14T15:19:00.000Z,7545.73,7556.11,7515.34,40.77,0.7454,7540.95,7515.34,7515.90,7575.39,7506.53,7550,barney,at,0.1159
SPXW,11:20,2026-07-14T15:20:00.000Z,7546.01,7556.11,7515.34,40.77,0.7523,7540.95,7515.34,7515.90,7575.39,7506.53,7550,barney,at,0.1141
SPXW,11:21,2026-07-14T15:21:00.000Z,7546.53,7556.11,7515.34,40.77,0.7650,7540.95,7515.34,7515.90,7575.39,7506.53,7550,barney,at,0.1119
SPXW,11:22,2026-07-14T15:22:00.000Z,7549.47,7556.11,7515.34,40.77,0.8371,7540.95,7515.34,7515.90,7575.39,7506.53,7550,barney,at,0.1312
SPXW,11:23,2026-07-14T15:23:00.000Z,7548.17,7556.11,7515.34,40.77,0.8052,7540.95,7515.34,7515.90,7575.39,7506.53,7550,barney,at,0.1346
SPXW,11:24,2026-07-14T15:24:00.000Z,7549.29,7556.11,7515.34,40.77,0.8327,7540.95,7515.34,7515.90,7575.39,7506.53,7550,barney,at,0.1357
SPXW,11:25,2026-07-14T15:25:00.000Z,7551.31,7556.11,7515.34,40.77,0.8823,7540.95,7515.34,7515.90,7575.39,7506.53,7550,barney,at,0.1357
SPXW,11:26,2026-07-14T15:26:00.000Z,7549.96,7556.11,7515.34,40.77,0.8492,7540.95,7515.34,7515.90,7575.39,7506.53,7550,barney,at,0.1299
SPXW,11:27,2026-07-14T15:27:00.000Z,7551.66,7556.11,7515.34,40.77,0.8909,7540.95,7515.34,7515.90,7575.39,7506.53,7550,barney,at,0.1247
SPXW,11:28,2026-07-14T15:28:00.000Z,7550.70,7556.11,7515.34,40.77,0.8673,7540.95,7515.34,7515.90,7575.39,7506.53,7550,barney,at,0.1258
SPXW,11:29,2026-07-14T15:29:00.000Z,7552.46,7556.11,7515.34,40.77,0.9105,7540.95,7515.34,7515.90,7575.39,7506.53,7560,barney,above,0.1293
SPXW,11:30,2026-07-14T15:30:00.000Z,7552.94,7556.11,7515.34,40.77,0.9222,7540.95,7515.34,7515.90,7575.39,7506.53,7550,barney,at,0.1338
SPXW,11:31,2026-07-14T15:31:00.000Z,7554.28,7556.11,7515.34,40.77,0.9551,7540.95,7515.34,7515.90,7575.39,7506.53,7560,barney,above,0.1397
SPXW,11:32,2026-07-14T15:32:00.000Z,7552.98,7556.11,7515.34,40.77,0.9232,7540.95,7515.34,7515.90,7575.39,7506.53,7560,barney,above,0.1408
SPXW,11:33,2026-07-14T15:33:00.000Z,7550.37,7556.11,7515.34,40.77,0.8592,7540.95,7515.34,7515.90,7575.39,7506.53,7560,barney,above,0.1346
SPXW,11:34,2026-07-14T15:34:00.000Z,7547.33,7556.11,7515.34,40.77,0.7846,7540.95,7515.34,7515.90,7575.39,7506.53,7550,barney,at,0.1351
SPXW,11:35,2026-07-14T15:35:00.000Z,7546.63,7556.11,7515.34,40.77,0.7675,7540.95,7515.34,7515.90,7575.39,7506.53,7560,barney,above,0.1285
SPXW,11:36,2026-07-14T15:36:00.000Z,7544.58,7556.11,7515.34,40.77,0.7172,7540.95,7515.34,7515.90,7575.39,7506.53,7550,barney,above,0.1316
SPXW,11:37,2026-07-14T15:37:00.000Z,7544.25,7556.11,7515.34,40.77,0.7091,7540.95,7515.34,7515.90,7575.39,7506.53,7550,barney,above,0.1328
SPXW,11:38,2026-07-14T15:38:00.000Z,7545.30,7556.11,7515.34,40.77,0.7349,7540.95,7515.34,7515.90,7575.39,7506.53,7550,barney,at,0.1381
SPXW,11:39,2026-07-14T15:39:00.000Z,7545.89,7556.11,7515.34,40.77,0.7493,7540.95,7515.34,7515.90,7575.39,7506.53,7550,barney,at,0.1387
SPXW,11:40,2026-07-14T15:40:00.000Z,7545.04,7556.11,7515.34,40.77,0.7285,7540.95,7515.34,7515.90,7575.39,7506.53,7550,barney,at,0.1281
SPXW,11:41,2026-07-14T15:41:00.000Z,7541.55,7556.11,7515.34,40.77,0.6429,7540.95,7515.34,7515.90,7575.39,7506.53,7550,barney,above,0.1171
SPXW,11:42,2026-07-14T15:42:00.000Z,7538.96,7556.11,7515.34,40.77,0.5793,7540.95,7515.34,7515.90,7575.39,7506.53,7550,barney,above,0.1258
SPXW,11:43,2026-07-14T15:43:00.000Z,7537.04,7556.11,7515.34,40.77,0.5323,7540.95,7515.34,7515.90,7575.39,7506.53,7550,barney,above,0.1241
SPXW,11:44,2026-07-14T15:44:00.000Z,7537.93,7556.11,7515.34,40.77,0.5541,7540.95,7515.34,7515.90,7575.39,7506.53,7550,barney,above,0.1267
SPXW,11:45,2026-07-14T15:45:00.000Z,7542.37,7556.11,7515.34,40.77,0.6630,7540.95,7515.34,7515.90,7575.39,7506.53,7550,barney,above,0.147
SPXW,11:46,2026-07-14T15:46:00.000Z,7542.66,7556.11,7515.34,40.77,0.6701,7540.95,7515.34,7515.90,7575.39,7506.53,7550,barney,above,0.1517
SPXW,11:47,2026-07-14T15:47:00.000Z,7542.44,7556.11,7515.34,40.77,0.6647,7540.95,7515.34,7515.90,7575.39,7506.53,7550,barney,above,0.1517
SPXW,11:48,2026-07-14T15:48:00.000Z,7545.34,7556.11,7515.34,40.77,0.7358,7540.95,7515.34,7515.90,7575.39,7506.53,7550,barney,at,0.1653
SPXW,11:49,2026-07-14T15:49:00.000Z,7545.32,7556.11,7515.34,40.77,0.7353,7540.95,7515.34,7515.90,7575.39,7506.53,7550,barney,at,0.1638
SPXW,11:50,2026-07-14T15:50:00.000Z,7542.88,7556.11,7515.34,40.77,0.6755,7540.95,7515.34,7515.90,7575.39,7506.53,7550,barney,above,0.157
SPXW,11:51,2026-07-14T15:51:00.000Z,7540.12,7556.11,7515.34,40.77,0.6078,7540.95,7515.34,7515.90,7575.39,7506.53,7550,barney,above,0.1507
SPXW,11:52,2026-07-14T15:52:00.000Z,7537.89,7556.11,7515.34,40.77,0.5531,7540.95,7515.34,7515.90,7575.39,7506.53,7550,barney,above,0.1384
SPXW,11:53,2026-07-14T15:53:00.000Z,7536.78,7556.11,7515.34,40.77,0.5259,7540.95,7515.34,7515.90,7575.39,7506.53,7550,barney,above,0.1407
SPXW,11:54,2026-07-14T15:54:00.000Z,7538.87,7556.11,7515.34,40.77,0.5771,7540.95,7515.34,7515.90,7575.39,7506.53,7550,barney,above,0.1435
SPXW,11:55,2026-07-14T15:55:00.000Z,7536.77,7556.11,7515.34,40.77,0.5256,7540.95,7515.34,7515.90,7575.39,7506.53,7550,barney,above,0.1372
SPXW,11:56,2026-07-14T15:56:00.000Z,7536.14,7556.11,7515.34,40.77,0.5102,7540.95,7515.34,7515.90,7575.39,7506.53,7550,barney,above,0.1331
SPXW,11:57,2026-07-14T15:57:00.000Z,7537.22,7556.11,7515.34,40.77,0.5367,7540.95,7515.34,7515.90,7575.39,7506.53,7550,barney,above,0.144
SPXW,11:58,2026-07-14T15:58:00.000Z,7534.39,7556.11,7515.34,40.77,0.4673,7540.95,7515.34,7515.90,7575.39,7506.53,7550,barney,above,0.1281
SPXW,11:59,2026-07-14T15:59:00.000Z,7533.73,7556.11,7515.34,40.77,0.4511,7540.95,7515.34,7515.90,7575.39,7506.53,7550,barney,above,0.1289
SPXW,12:00,2026-07-14T16:00:00.000Z,7536.60,7556.11,7515.34,40.77,0.5215,7540.95,7515.34,7515.90,7575.39,7506.53,7550,barney,above,0.1343
SPXW,12:01,2026-07-14T16:01:00.000Z,7531.09,7556.11,7515.34,40.77,0.3863,7540.95,7515.34,7515.90,7575.39,7506.53,7550,barney,above,0.1232
SPXW,12:02,2026-07-14T16:02:00.000Z,7530.00,7556.11,7515.34,40.77,0.3596,7540.95,7515.34,7515.90,7575.39,7506.53,7550,barney,above,0.1241
SPXW,12:03,2026-07-14T16:03:00.000Z,7529.66,7556.11,7515.34,40.77,0.3512,7540.95,7515.34,7515.90,7575.39,7506.53,7520,pika,below,0.1176
SPXW,12:04,2026-07-14T16:04:00.000Z,7528.10,7556.11,7515.34,40.77,0.3130,7540.95,7515.34,7515.90,7575.39,7506.53,7520,pika,below,0.1174
SPXW,12:05,2026-07-14T16:05:00.000Z,7529.31,7556.11,7515.34,40.77,0.3427,7540.95,7515.34,7515.90,7575.39,7506.53,7520,pika,below,0.1211
SPXW,12:06,2026-07-14T16:06:00.000Z,7529.81,7556.11,7515.34,40.77,0.3549,7540.95,7515.34,7515.90,7575.39,7506.53,7550,barney,above,0.1238
